area,areaid,dailydose1,dailydose2,dailydose3,daydiff,daytotal,totaldistinctpersons,totaldose1,totaldose2,totaldose3,totalvaccinations,date
ΚΑΛΥΜΝΟΥ,1203,61,32,0,31,88,14670,14670,13715,0,25100,2021-08-05
ΚΑΡΔΙΤΣΑΣ,501,88,287,0,93,370,57201,57201,52597,0,107738,2021-08-05
ΚΑΡΠΑΘΟΥ,1204,5,28,0,33,33,4541,4541,4284,0,8599,2021-08-05
ΚΑΣΤΟΡΙΑΣ,302,32,86,0,31,114,25851,25851,24271,0,48633,2021-08-05
ΚΕΑΣ-ΚΥΘΝΟΥ,1205,1,0,0,-19,1,3656,3656,3338,0,6757,2021-08-05
ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,905,1233,3292,0,-328,4334,620321,620331,566814,0,1147672,2021-08-05
ΚΕΡΚΥΡΑΣ,603,166,294,0,129,421,61965,61965,58083,0,111146,2021-08-05
ΚΕΦΑΛΛΗΝΙΑΣ,604,50,98,0,53,144,20683,20684,19508,0,37165,2021-08-05
ΚΙΛΚΙΣ,203,38,88,0,-11,122,33358,33358,31404,0,62249,2021-08-05
ΚΟΖΑΝΗΣ,303,129,248,0,31,348,66564,66564,61846,0,124558,2021-08-05
ΚΟΡΙΝΘΙΑΣ,1003,239,470,0,-51,690,68616,68616,62443,0,127933,2021-08-05
ΚΩ,1206,58,113,0,-18,161,24833,24833,22907,0,41184,2021-08-05
ΛΑΚΩΝΙΑΣ,1004,76,193,0,45,256,39992,39992,37106,0,73801,2021-08-05
ΛΑΡΙΣΑΣ,502,181,620,0,152,787,125913,125913,116630,0,237319,2021-08-05
ΛΑΣΙΘΙΟΥ,1302,92,304,0,-26,387,48098,48098,43675,0,86405,2021-08-05
ΛΕΣΒΟΥ,1102,110,177,0,3,272,41956,41956,38271,0,74101,2021-08-05
ΛΕΥΚΑΔΑΣ,605,30,84,0,-5,104,20189,20189,19096,0,32936,2021-08-05
ΛΗΜΝΟΥ,1103,20,28,0,2,48,10156,10156,9534,0,18009,2021-08-05
ΜΑΓΝΗΣΙΑΣ,503,159,508,0,-60,657,95058,95059,87406,0,179433,2021-08-05
ΜΕΣΣΗΝΙΑΣ,1005,299,587,0,177,733,79389,79389,72420,0,147434,2021-08-05
ΜΗΛΟΥ,1207,85,19,0,29,104,9039,9039,8420,0,16696,2021-08-05
ΜΥΚΟΝΟΥ,1208,47,83,0,-11,122,13650,13650,12586,0,19367,2021-08-05
ΝΑΞΟΥ,1209,29,52,0,13,77,12415,12415,11357,0,21757,2021-08-05
ΝΗΣΩΝ,906,74,181,0,-67,235,52745,52746,48823,0,88843,2021-08-05
ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,907,401,727,0,-48,1076,317160,317165,287495,0,600360,2021-08-05
ΞΑΝΘΗΣ,105,126,303,0,42,414,47093,47093,42415,0,86933,2021-08-05
ΠΑΡΟΥ,1210,34,65,0,-1,94,12741,12741,12184,0,19864,2021-08-05
ΠΕΙΡΑΙΩΣ,908,524,1170,0,-106,1620,159425,159425,142778,0,294864,2021-08-05
ΠΕΛΛΑΣ,204,101,225,0,79,302,63738,63739,59411,0,119860,2021-08-05
ΠΙΕΡΙΑΣ,205,103,234,0,2,324,57179,57179,52584,0,107635,2021-08-05
ΠΡΕΒΕΖΑΣ,404,64,168,0,-13,222,31087,31087,29290,0,58338,2021-08-05
ΡΕΘΥΜΝΟΥ,1303,117,424,0,-11,520,44458,44458,38813,0,80058,2021-08-05
ΡΟΔΟΠΗΣ,106,288,403,0,14,671,51267,51267,45529,0,93635,2021-08-05
ΡΟΔΟΥ,1211,283,438,0,197,684,72187,72187,65024,0,117706,2021-08-05
ΣΑΜΟΥ,1104,59,106,0,45,146,16581,16581,15277,0,29476,2021-08-05
ΣΕΡΡΩΝ,206,111,267,0,19,357,68296,68297,63784,0,129458,2021-08-05
ΣΠΟΡΑΔΩΝ,504,15,13,0,-33,23,8779,8779,8369,0,15973,2021-08-05
ΣΥΡΟΥ,1212,23,59,0,9,78,14922,14922,14856,0,24170,2021-08-05
ΤΗΝΟΥ,1213,38,10,0,24,48,6051,6051,5489,0,10879,2021-08-05
ΤΡΙΚΑΛΩΝ,505,80,312,0,-21,382,61713,61713,58771,0,117397,2021-08-05
ΦΘΙΩΤΙΔΑΣ,804,132,265,0,18,387,71536,71536,66948,0,135954,2021-08-05
ΦΛΩΡΙΝΑΣ,304,54,111,0,48,155,24251,24251,22654,0,45747,2021-08-05
ΦΩΚΙΔΑΣ,805,29,61,0,25,81,15885,15885,14595,0,28931,2021-08-05
ΧΑΛΚΙΔΙΚΗΣ,207,181,275,0,-83,426,52231,52231,48181,0,98092,2021-08-05
ΧΑΝΙΩΝ,1304,229,522,0,-49,741,92343,92344,83482,0,172568,2021-08-05
ΧΙΟΥ,1105,85,135,0,-55,215,32123,32125,29428,0,54409,2021-08-05
ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,701,144,366,0,-14,501,86129,86129,80133,0,162599,2021-08-06
ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,901,406,1084,0,-113,1466,134977,134979,120959,0,252485,2021-08-06
ΑΝΔΡΟΥ,1201,18,12,0,-3,30,6350,6350,5891,0,11855,2021-08-06
ΑΡΓΟΛΙΔΑΣ,1001,144,356,0,25,486,55091,55091,51038,0,101241,2021-08-06
ΑΡΚΑΔΙΑΣ,1002,100,162,0,55,247,39299,39299,36654,0,73673,2021-08-06
ΑΡΤΑΣ,401,88,247,0,-3,324,32537,32537,30121,0,59917,2021-08-06
ΑΧΑΪΑΣ,702,352,983,0,199,1310,154787,154787,142263,0,289264,2021-08-06
ΒΟΙΩΤΙΑΣ,801,103,331,0,98,424,65270,65271,58708,0,119520,2021-08-06
ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,902,975,4755,0,-21,5601,581863,581872,541391,0,1105150,2021-08-06
ΓΡΕΒΕΝΩΝ,301,12,39,0,-62,46,16343,16343,15101,0,29747,2021-08-06
ΔΡΑΜΑΣ,101,88,241,0,65,299,39695,39695,37298,0,74731,2021-08-06
ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,903,100,389,0,-22,489,43051,43052,37909,0,80961,2021-08-06
ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,904,624,2147,0,190,2721,377663,377665,344447,0,715151,2021-08-06
ΕΒΡΟΥ,102,180,350,0,2,496,70214,70217,65078,0,130916,2021-08-06
ΕΥΒΟΙΑΣ,802,515,836,0,-6,1302,100138,100140,90667,0,185078,2021-08-06
ΕΥΡΥΤΑΝΙΑΣ,803,18,26,0,13,40,7181,7181,6845,0,13016,2021-08-06
ΖΑΚΥΝΘΟΥ,601,72,136,0,-4,192,24589,24590,22486,0,42805,2021-08-06
ΗΛΕΙΑΣ,703,143,331,0,43,455,65563,65564,60532,0,122275,2021-08-06
ΗΜΑΘΙΑΣ,201,93,268,0,17,341,58329,58329,54544,0,109632,2021-08-06
ΗΡΑΚΛΕΙΟΥ,1301,513,1216,0,-60,1677,158470,158472,142955,0,295007,2021-08-06
ΘΑΣΟΥ,103,24,37,0,9,51,9660,9661,9074,0,16530,2021-08-06
ΘΕΣΠΡΩΤΙΑΣ,402,38,107,0,-26,139,29762,29762,27509,0,55531,2021-08-06
ΘΕΣΣΑΛΟΝΙΚΗΣ,202,1034,2201,0,211,3091,568294,568303,529601,0,1079663,2021-08-06
ΘΗΡΑΣ,1202,84,207,0,66,256,20275,20275,18267,0,31619,2021-08-06
ΙΘΑΚΗΣ,602,0,0,0,0,0,2090,2090,2001,0,4001,2021-08-06
ΙΚΑΡΙΑΣ,1101,0,2,0,-88,2,5364,5364,5116,0,10300,2021-08-06
ΙΩΑΝΝΙΝΩΝ,403,153,404,0,-8,524,90756,90757,85787,0,171401,2021-08-06
ΚΑΒΑΛΑΣ,104,114,253,0,4,346,58145,58145,54727,0,110433,2021-08-06
ΚΑΛΥΜΝΟΥ,1203,66,63,0,21,109,14736,14736,13778,0,25209,2021-08-06
ΚΑΡΔΙΤΣΑΣ,501,76,286,0,-16,354,57277,57277,52883,0,108092,2021-08-06
ΚΑΡΠΑΘΟΥ,1204,22,3,0,-8,25,4563,4563,4287,0,8624,2021-08-06
ΚΑΣΤΟΡΙΑΣ,302,33,72,0,-14,100,25884,25884,24343,0,48733,2021-08-06
ΚΕΑΣ-ΚΥΘΝΟΥ,1205,20,12,0,21,22,3676,3676,3350,0,6779,2021-08-06
ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,905,1369,3153,0,-93,4241,621690,621700,569967,0,1151913,2021-08-06
ΚΕΡΚΥΡΑΣ,603,129,244,0,-74,347,62094,62094,58327,0,111493,2021-08-06
ΚΕΦΑΛΛΗΝΙΑΣ,604,59,108,0,10,154,20742,20743,19616,0,37319,2021-08-06
ΚΙΛΚΙΣ,203,46,119,0,38,160,33404,33404,31523,0,62409,2021-08-06
ΚΟΖΑΝΗΣ,303,129,256,0,17,365,66693,66693,62102,0,124923,2021-08-06
ΚΟΡΙΝΘΙΑΣ,1003,239,463,0,-12,678,68855,68855,62906,0,128611,2021-08-06
ΚΩ,1206,92,111,0,13,174,24925,24925,23018,0,41358,2021-08-06
ΛΑΚΩΝΙΑΣ,1004,126,221,0,65,321,40118,40118,37327,0,74122,2021-08-06
ΛΑΡΙΣΑΣ,502,198,504,0,-104,683,126111,126111,117134,0,238002,2021-08-06
ΛΑΣΙΘΙΟΥ,1302,110,331,0,40,427,48208,48208,44006,0,86832,2021-08-06
ΛΕΣΒΟΥ,1102,153,263,0,114,386,42109,42109,38534,0,74487,2021-08-06
ΛΕΥΚΑΔΑΣ,605,47,74,0,7,111,20236,20236,19170,0,33047,2021-08-06
ΛΗΜΝΟΥ,1103,18,46,0,14,62,10174,10174,9580,0,18071,2021-08-06
ΜΑΓΝΗΣΙΑΣ,503,164,540,0,22,679,95222,95223,87946,0,180112,2021-08-06
ΜΕΣΣΗΝΙΑΣ,1005,220,532,0,-9,724,79609,79609,72952,0,148158,2021-08-06
ΜΗΛΟΥ,1207,25,6,0,-73,31,9064,9064,8426,0,16727,2021-08-06
ΜΥΚΟΝΟΥ,1208,25,72,0,-31,91,13675,13675,12658,0,19458,2021-08-06
ΝΑΞΟΥ,1209,24,42,0,-11,66,12439,12439,11399,0,21823,2021-08-06
ΝΗΣΩΝ,906,93,215,0,30,265,52838,52839,49038,0,89108,2021-08-06
ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,907,360,771,0,-1,1075,317520,317525,288266,0,601435,2021-08-06
ΞΑΝΘΗΣ,105,138,314,0,23,437,47231,47231,42729,0,87370,2021-08-06
ΠΑΡΟΥ,1210,38,70,0,4,98,12779,12779,12254,0,19962,2021-08-06
ΠΕΙΡΑΙΩΣ,908,523,1247,0,57,1677,159948,159948,144025,0,296541,2021-08-06
ΠΕΛΛΑΣ,204,120,287,0,84,386,63858,63859,59698,0,120246,2021-08-06
ΠΙΕΡΙΑΣ,205,111,266,0,33,357,57290,57290,52850,0,107992,2021-08-06
ΠΡΕΒΕΖΑΣ,404,72,141,0,-19,203,31159,31159,29431,0,58541,2021-08-06
ΡΕΘΥΜΝΟΥ,1303,121,449,0,33,553,44579,44579,39262,0,80611,2021-08-06
ΡΟΔΟΠΗΣ,106,289,442,0,8,679,51556,51556,45971,0,94314,2021-08-06
ΡΟΔΟΥ,1211,277,458,0,15,699,72464,72464,65482,0,118405,2021-08-06
ΣΑΜΟΥ,1104,29,73,0,-44,102,16610,16610,15350,0,29578,2021-08-06
ΣΕΡΡΩΝ,206,115,315,0,52,409,68411,68412,64099,0,129867,2021-08-06
ΣΠΟΡΑΔΩΝ,504,32,14,0,15,38,8811,8811,8383,0,16011,2021-08-06
ΣΥΡΟΥ,1212,25,55,0,-3,75,14947,14947,14911,0,24245,2021-08-06
ΤΗΝΟΥ,1213,20,20,0,-28,20,6071,6071,5509,0,10899,2021-08-06
ΤΡΙΚΑΛΩΝ,505,85,302,0,1,383,61798,61798,59073,0,117780,2021-08-06
ΦΘΙΩΤΙΔΑΣ,804,122,283,0,8,395,71658,71658,67231,0,136349,2021-08-06
ΦΛΩΡΙΝΑΣ,304,49,86,0,-25,130,24300,24300,22740,0,45877,2021-08-06
ΦΩΚΙΔΑΣ,805,45,65,0,4,85,15930,15930,14660,0,29016,2021-08-06
ΧΑΛΚΙΔΙΚΗΣ,207,156,257,0,-28,398,52387,52387,48438,0,98490,2021-08-06
ΧΑΝΙΩΝ,1304,272,523,0,19,760,92615,92616,84005,0,173328,2021-08-06
ΧΙΟΥ,1105,92,182,0,46,261,32215,32217,29610,0,54670,2021-08-06
ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,701,157,378,0,26,527,86286,86286,80511,0,163126,2021-08-07
ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,901,339,1217,0,62,1528,135316,135318,122176,0,254013,2021-08-07
ΑΝΔΡΟΥ,1201,0,0,0,-30,0,6350,6350,5891,0,11855,2021-08-07
ΑΡΓΟΛΙΔΑΣ,1001,109,411,0,20,506,55200,55200,51449,0,101747,2021-08-07
ΑΡΚΑΔΙΑΣ,1002,72,177,0,-7,240,39371,39371,36831,0,73913,2021-08-07
ΑΡΤΑΣ,401,77,275,0,13,337,32614,32614,30396,0,60254,2021-08-07
ΑΧΑΪΑΣ,702,321,1164,0,146,1456,155108,155108,143427,0,290720,2021-08-07
ΒΟΙΩΤΙΑΣ,801,122,363,0,47,471,65392,65393,59071,0,119991,2021-08-07
ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,902,939,5730,0,1004,6605,582802,582811,547121,0,1111755,2021-08-07
ΓΡΕΒΕΝΩΝ,301,5,48,0,7,53,16348,16348,15149,0,29800,2021-08-07
ΔΡΑΜΑΣ,101,61,193,0,-49,250,39756,39756,37491,0,74981,2021-08-07
ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,903,108,470,0,89,578,43159,43160,38379,0,81539,2021-08-07
ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,904,637,2630,0,509,3230,378300,378302,347077,0,718381,2021-08-07
ΕΒΡΟΥ,102,145,349,0,-16,480,70359,70362,65427,0,131396,2021-08-07
ΕΥΒΟΙΑΣ,802,433,916,0,12,1314,100571,100573,91583,0,186392,2021-08-07
ΕΥΡΥΤΑΝΙΑΣ,803,4,20,0,-16,24,7185,7185,6865,0,13040,2021-08-07
ΖΑΚΥΝΘΟΥ,601,64,133,0,-8,184,24653,24654,22619,0,42989,2021-08-07
ΗΛΕΙΑΣ,703,97,352,0,-20,435,65660,65661,60884,0,122710,2021-08-07
ΗΜΑΘΙΑΣ,201,68,238,0,-44,297,58397,58397,54782,0,109929,2021-08-07
ΗΡΑΚΛΕΙΟΥ,1301,444,1307,0,22,1699,158914,158916,144262,0,296706,2021-08-07
ΘΑΣΟΥ,103,9,25,0,-22,29,9669,9670,9099,0,16559,2021-08-07
ΘΕΣΠΡΩΤΙΑΣ,402,30,92,0,-20,119,29792,29792,27601,0,55650,2021-08-07
ΘΕΣΣΑΛΟΝΙΚΗΣ,202,900,2329,0,64,3155,569194,569203,531930,0,1082818,2021-08-07
ΘΗΡΑΣ,1202,12,9,0,-235,21,20287,20287,18276,0,31640,2021-08-07
ΙΘΑΚΗΣ,602,0,0,0,0,0,2090,2090,2001,0,4001,2021-08-07
ΙΚΑΡΙΑΣ,1101,0,0,0,-2,0,5364,5364,5116,0,10300,2021-08-07
ΙΩΑΝΝΙΝΩΝ,403,109,393,0,-40,484,90865,90866,86180,0,171885,2021-08-07
ΚΑΒΑΛΑΣ,104,97,282,0,18,364,58242,58242,55009,0,110797,2021-08-07
ΚΑΛΥΜΝΟΥ,1203,7,29,0,-73,36,14743,14743,13807,0,25245,2021-08-07
ΚΑΡΔΙΤΣΑΣ,501,69,297,0,7,361,57346,57346,53180,0,108453,2021-08-07
ΚΑΡΠΑΘΟΥ,1204,0,0,0,-25,0,4563,4563,4287,0,8624,2021-08-07
ΚΑΣΤΟΡΙΑΣ,302,31,87,0,13,113,25915,25915,24430,0,48846,2021-08-07
ΚΕΑΣ-ΚΥΘΝΟΥ,1205,2,4,0,-16,6,3678,3678,3354,0,6785,2021-08-07
ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,905,1102,3761,0,491,4732,622792,622802,573728,0,1156645,2021-08-07
ΚΕΡΚΥΡΑΣ,603,100,314,0,59,406,62194,62194,58641,0,111899,2021-08-07
ΚΕΦΑΛΛΗΝΙΑΣ,604,52,102,0,0,154,20794,20795,19718,0,37473,2021-08-07
ΚΙΛΚΙΣ,203,51,130,0,11,171,33455,33455,31653,0,62580,2021-08-07
ΚΟΖΑΝΗΣ,303,113,274,0,7,372,66806,66806,62376,0,125295,2021-08-07
ΚΟΡΙΝΘΙΑΣ,1003,200,460,0,-38,640,69055,69055,63366,0,129251,2021-08-07
ΚΩ,1206,113,116,0,55,229,25038,25038,23134,0,41587,2021-08-07
ΛΑΚΩΝΙΑΣ,1004,76,183,0,-75,246,40194,40194,37510,0,74368,2021-08-07
ΛΑΡΙΣΑΣ,502,136,589,0,21,704,126247,126247,117723,0,238706,2021-08-07
ΛΑΣΙΘΙΟΥ,1302,79,347,0,-14,413,48287,48287,44353,0,87245,2021-08-07
ΛΕΣΒΟΥ,1102,68,234,0,-84,302,42177,42177,38768,0,74789,2021-08-07
ΛΕΥΚΑΔΑΣ,605,39,96,0,19,130,20275,20275,19266,0,33177,2021-08-07
ΛΗΜΝΟΥ,1103,14,34,0,-14,48,10188,10188,9614,0,18119,2021-08-07
ΜΑΓΝΗΣΙΑΣ,503,138,553,0,-2,677,95360,95361,88499,0,180789,2021-08-07
ΜΕΣΣΗΝΙΑΣ,1005,174,602,0,37,761,79783,79783,73554,0,148919,2021-08-07
ΜΗΛΟΥ,1207,10,70,0,49,80,9074,9074,8496,0,16807,2021-08-07
ΜΥΚΟΝΟΥ,1208,31,78,0,6,97,13706,13706,12736,0,19555,2021-08-07
ΝΑΞΟΥ,1209,32,50,0,16,82,12471,12471,11449,0,21905,2021-08-07
ΝΗΣΩΝ,906,91,218,0,24,289,52929,52930,49256,0,89397,2021-08-07
ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,907,339,784,0,20,1095,317859,317864,289050,0,602530,2021-08-07
ΞΑΝΘΗΣ,105,133,349,0,35,472,47364,47364,43078,0,87842,2021-08-07
ΠΑΡΟΥ,1210,35,66,0,3,101,12814,12814,12320,0,20063,2021-08-07
ΠΕΙΡΑΙΩΣ,908,494,1260,0,29,1706,160442,160442,145285,0,298247,2021-08-07
ΠΕΛΛΑΣ,204,94,326,0,25,411,63952,63953,60024,0,120657,2021-08-07
ΠΙΕΡΙΑΣ,205,91,274,0,-1,356,57381,57381,53124,0,108348,2021-08-07
ΠΡΕΒΕΖΑΣ,404,57,186,0,35,238,31216,31216,29617,0,58779,2021-08-07
ΡΕΘΥΜΝΟΥ,1303,129,421,0,-13,540,44708,44708,39683,0,81151,2021-08-07
ΡΟΔΟΠΗΣ,106,234,427,0,-28,651,51790,51790,46398,0,94965,2021-08-07
ΡΟΔΟΥ,1211,364,463,0,105,804,72828,72828,65945,0,119209,2021-08-07
ΣΑΜΟΥ,1104,36,120,0,42,144,16646,16646,15470,0,29722,2021-08-07
ΣΕΡΡΩΝ,206,94,291,0,-34,375,68505,68506,64390,0,130242,2021-08-07
ΣΠΟΡΑΔΩΝ,504,4,4,0,-34,4,8815,8815,8387,0,16015,2021-08-07
ΣΥΡΟΥ,1212,13,58,0,-10,65,14960,14960,14969,0,24310,2021-08-07
ΤΗΝΟΥ,1213,0,0,0,-20,0,6071,6071,5509,0,10899,2021-08-07
ΤΡΙΚΑΛΩΝ,505,76,312,0,-4,379,61874,61874,59385,0,118159,2021-08-07
ΦΘΙΩΤΙΔΑΣ,804,96,295,0,-9,386,71754,71754,67526,0,136735,2021-08-07
ΦΛΩΡΙΝΑΣ,304,46,67,0,-22,108,24346,24346,22807,0,45985,2021-08-07
ΦΩΚΙΔΑΣ,805,22,49,0,-17,68,15952,15952,14709,0,29084,2021-08-07
ΧΑΛΚΙΔΙΚΗΣ,207,180,289,0,62,460,52567,52567,48727,0,98950,2021-08-07
ΧΑΝΙΩΝ,1304,258,492,0,-34,726,92873,92874,84497,0,174054,2021-08-07
ΧΙΟΥ,1105,94,147,0,-30,231,32309,32311,29757,0,54901,2021-08-07
ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,701,34,6,0,-487,40,86320,86320,80517,0,163166,2021-08-08
ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,901,23,49,0,-1463,65,135339,135341,122225,0,254078,2021-08-08
ΑΝΔΡΟΥ,1201,0,0,0,0,0,6350,6350,5891,0,11855,2021-08-08
ΑΡΓΟΛΙΔΑΣ,1001,0,1,0,-505,1,55200,55200,51450,0,101748,2021-08-08
ΑΡΚΑΔΙΑΣ,1002,3,1,0,-236,4,39374,39374,36832,0,73917,2021-08-08
ΑΡΤΑΣ,401,1,1,0,-335,2,32615,32615,30397,0,60256,2021-08-08
ΑΧΑΪΑΣ,702,5,20,0,-1431,25,155113,155113,143447,0,290745,2021-08-08
ΒΟΙΩΤΙΑΣ,801,3,7,0,-462,9,65395,65396,59078,0,120000,2021-08-08
ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,902,64,285,0,-6261,344,582866,582875,547406,0,1112099,2021-08-08
ΓΡΕΒΕΝΩΝ,301,0,0,0,-53,0,16348,16348,15149,0,29800,2021-08-08
ΔΡΑΜΑΣ,101,1,2,0,-248,2,39757,39757,37493,0,74983,2021-08-08
ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,903,7,10,0,-561,17,43166,43167,38389,0,81556,2021-08-08
ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,904,37,125,0,-3071,159,378337,378339,347202,0,718540,2021-08-08
ΕΒΡΟΥ,102,1,1,0,-479,1,70360,70363,65428,0,131397,2021-08-08
ΕΥΒΟΙΑΣ,802,33,109,0,-1175,139,100604,100606,91692,0,186531,2021-08-08
ΕΥΡΥΤΑΝΙΑΣ,803,0,0,0,-24,0,7185,7185,6865,0,13040,2021-08-08
ΖΑΚΥΝΘΟΥ,601,2,9,0,-175,9,24655,24656,22628,0,42998,2021-08-08
ΗΛΕΙΑΣ,703,6,5,0,-425,10,65666,65667,60889,0,122720,2021-08-08
ΗΜΑΘΙΑΣ,201,2,1,0,-295,2,58399,58399,54783,0,109931,2021-08-08
ΗΡΑΚΛΕΙΟΥ,1301,15,34,0,-1652,47,158929,158931,144296,0,296753,2021-08-08
ΘΑΣΟΥ,103,0,0,0,-29,0,9669,9670,9099,0,16559,2021-08-08
ΘΕΣΠΡΩΤΙΑΣ,402,0,3,0,-116,3,29792,29792,27604,0,55653,2021-08-08
ΘΕΣΣΑΛΟΝΙΚΗΣ,202,30,56,0,-3075,80,569224,569233,531986,0,1082898,2021-08-08
ΘΗΡΑΣ,1202,0,0,0,-21,0,20287,20287,18276,0,31640,2021-08-08
ΙΘΑΚΗΣ,602,0,0,0,0,0,2090,2090,2001,0,4001,2021-08-08
ΙΚΑΡΙΑΣ,1101,0,0,0,0,0,5364,5364,5116,0,10300,2021-08-08
ΙΩΑΝΝΙΝΩΝ,403,3,5,0,-477,7,90868,90869,86185,0,171892,2021-08-08
ΚΑΒΑΛΑΣ,104,5,1,0,-358,6,58247,58247,55010,0,110803,2021-08-08
ΚΑΛΥΜΝΟΥ,1203,0,0,0,-36,0,14743,14743,13807,0,25245,2021-08-08
ΚΑΡΔΙΤΣΑΣ,501,0,0,0,-361,0,57346,57346,53180,0,108453,2021-08-08
ΚΑΡΠΑΘΟΥ,1204,0,0,0,0,0,4563,4563,4287,0,8624,2021-08-08
ΚΑΣΤΟΡΙΑΣ,302,0,0,0,-113,0,25915,25915,24430,0,48846,2021-08-08
ΚΕΑΣ-ΚΥΘΝΟΥ,1205,4,4,0,-2,4,3682,3682,3358,0,6789,2021-08-08
ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,905,69,162,0,-4519,213,622861,622871,573890,0,1156858,2021-08-08
ΚΕΡΚΥΡΑΣ,603,10,15,0,-382,24,62204,62204,58656,0,111923,2021-08-08
ΚΕΦΑΛΛΗΝΙΑΣ,604,1,5,0,-148,6,20795,20796,19723,0,37479,2021-08-08
ΚΙΛΚΙΣ,203,2,0,0,-169,2,33457,33457,31653,0,62582,2021-08-08
ΚΟΖΑΝΗΣ,303,1,0,0,-371,1,66807,66807,62376,0,125296,2021-08-08
ΚΟΡΙΝΘΙΑΣ,1003,1,3,0,-636,4,69056,69056,63369,0,129255,2021-08-08
ΚΩ,1206,5,15,0,-209,20,25043,25043,23149,0,41607,2021-08-08
ΛΑΚΩΝΙΑΣ,1004,2,2,0,-242,4,40196,40196,37512,0,74372,2021-08-08
ΛΑΡΙΣΑΣ,502,2,4,0,-700,4,126249,126249,117727,0,238710,2021-08-08
ΛΑΣΙΘΙΟΥ,1302,3,4,0,-406,7,48290,48290,44357,0,87252,2021-08-08
ΛΕΣΒΟΥ,1102,5,0,0,-297,5,42182,42182,38768,0,74794,2021-08-08
ΛΕΥΚΑΔΑΣ,605,2,2,0,-126,4,20277,20277,19268,0,33181,2021-08-08
ΛΗΜΝΟΥ,1103,0,0,0,-48,0,10188,10188,9614,0,18119,2021-08-08
ΜΑΓΝΗΣΙΑΣ,503,1,1,0,-675,2,95361,95362,88500,0,180791,2021-08-08
ΜΕΣΣΗΝΙΑΣ,1005,2,12,0,-747,14,79785,79785,73566,0,148933,2021-08-08
ΜΗΛΟΥ,1207,0,0,0,-80,0,9074,9074,8496,0,16807,2021-08-08
ΜΥΚΟΝΟΥ,1208,3,5,0,-91,6,13709,13709,12741,0,19561,2021-08-08
ΝΑΞΟΥ,1209,1,1,0,-80,2,12472,12472,11450,0,21907,2021-08-08
ΝΗΣΩΝ,906,2,2,0,-285,4,52931,52932,49258,0,89401,2021-08-08
ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,907,40,55,0,-1003,92,317899,317904,289105,0,602622,2021-08-08
ΞΑΝΘΗΣ,105,1,2,0,-469,3,47365,47365,43080,0,87845,2021-08-08
ΠΑΡΟΥ,1210,4,2,0,-95,6,12818,12818,12322,0,20069,2021-08-08
ΠΕΙΡΑΙΩΣ,908,12,34,0,-1661,45,160454,160454,145319,0,298292,2021-08-08
ΠΕΛΛΑΣ,204,3,4,0,-405,6,63955,63956,60028,0,120663,2021-08-08
ΠΙΕΡΙΑΣ,205,2,3,0,-352,4,57383,57383,53127,0,108352,2021-08-08
ΠΡΕΒΕΖΑΣ,404,0,1,0,-237,1,31216,31216,29618,0,58780,2021-08-08
ΡΕΘΥΜΝΟΥ,1303,4,4,0,-532,8,44712,44712,39687,0,81159,2021-08-08
ΡΟΔΟΠΗΣ,106,5,5,0,-641,10,51795,51795,46403,0,94975,2021-08-08
ΡΟΔΟΥ,1211,5,7,0,-792,12,72833,72833,65952,0,119221,2021-08-08
ΣΑΜΟΥ,1104,0,0,0,-144,0,16646,16646,15470,0,29722,2021-08-08
ΣΕΡΡΩΝ,206,3,1,0,-371,4,68508,68509,64391,0,130246,2021-08-08
ΣΠΟΡΑΔΩΝ,504,0,0,0,-4,0,8815,8815,8387,0,16015,2021-08-08
