date,twh_Coal_Greece,twh_Gas_Greece,twh_Hydro_Greece,twh_Net imports_Greece,twh_Other fossil_Greece,twh_Solar_Greece,twh_Wind_Greece,twh_Bioenergy_EU,twh_Coal_EU,twh_Gas_EU,twh_Hydro_EU,twh_Net imports_EU,twh_Nuclear_EU,twh_Other fossil_EU,twh_Other renewables_EU,twh_Solar_EU,twh_Wind_EU,twh_Bioenergy_World,twh_Coal_World,twh_Gas_World,twh_Hydro_World,twh_Nuclear_World,twh_Other fossil_World,twh_Other renewables_World,twh_Solar_World,twh_Wind_World,share_Coal_Greece,share_Gas_Greece,share_Hydro_Greece,share_Net imports_Greece,share_Other fossil_Greece,share_Solar_Greece,share_Wind_Greece,share_Bioenergy_EU,share_Coal_EU,share_Gas_EU,share_Hydro_EU,share_Net imports_EU,share_Nuclear_EU,share_Other fossil_EU,share_Other renewables_EU,share_Solar_EU,share_Wind_EU,share_Bioenergy_World,share_Coal_World,share_Gas_World,share_Hydro_World,share_Nuclear_World,share_Other fossil_World,share_Other renewables_World,share_Solar_World,share_Wind_World,twh_Coal_Greece_12m_avg,twh_Gas_Greece_12m_avg,twh_Hydro_Greece_12m_avg,twh_Net imports_Greece_12m_avg,twh_Other fossil_Greece_12m_avg,twh_Solar_Greece_12m_avg,twh_Wind_Greece_12m_avg,twh_Bioenergy_EU_12m_avg,twh_Coal_EU_12m_avg,twh_Gas_EU_12m_avg,twh_Hydro_EU_12m_avg,twh_Net imports_EU_12m_avg,twh_Nuclear_EU_12m_avg,twh_Other fossil_EU_12m_avg,twh_Other renewables_EU_12m_avg,twh_Solar_EU_12m_avg,twh_Wind_EU_12m_avg,twh_Bioenergy_World_12m_avg,twh_Coal_World_12m_avg,twh_Gas_World_12m_avg,twh_Hydro_World_12m_avg,twh_Nuclear_World_12m_avg,twh_Other fossil_World_12m_avg,twh_Other renewables_World_12m_avg,twh_Solar_World_12m_avg,twh_Wind_World_12m_avg,share_Coal_Greece_12m_avg,share_Gas_Greece_12m_avg,share_Hydro_Greece_12m_avg,share_Net imports_Greece_12m_avg,share_Other fossil_Greece_12m_avg,share_Solar_Greece_12m_avg,share_Wind_Greece_12m_avg,share_Bioenergy_EU_12m_avg,share_Coal_EU_12m_avg,share_Gas_EU_12m_avg,share_Hydro_EU_12m_avg,share_Net imports_EU_12m_avg,share_Nuclear_EU_12m_avg,share_Other fossil_EU_12m_avg,share_Other renewables_EU_12m_avg,share_Solar_EU_12m_avg,share_Wind_EU_12m_avg,share_Bioenergy_World_12m_avg,share_Coal_World_12m_avg,share_Gas_World_12m_avg,share_Hydro_World_12m_avg,share_Nuclear_World_12m_avg,share_Other fossil_World_12m_avg,share_Other renewables_World_12m_avg,share_Solar_World_12m_avg,share_Wind_World_12m_avg
2018-01-01,1.59,1.37,0.2,0.56,0.0,0.2,0.43,10.45,49.0,43.15,30.08,-0.13,72.69,8.78,1.18,3.28,37.4,,,,,,,,,,41.92,36.16,5.28,14.77,0.0,5.2,11.41,4.08,19.14,16.86,11.75,-0.05,28.4,3.43,0.46,1.28,14.61,,,,,,,,,,1.385,1.3258333333333334,0.2225,0.30916666666666665,,0.3066666666666667,0.35833333333333334,9.273333333333333,47.814166666666665,40.88583333333333,24.650833333333335,-0.4441666666666666,60.34583333333334,7.860833333333333,1.42,8.520833333333334,26.0775,,,,,,,,,,38.74583333333333,36.520833333333336,6.091666666666666,9.1425,,8.705,9.939166666666667,4.086666666666667,21.115,17.988333333333333,10.898333333333333,-0.16833333333333333,26.575833333333335,3.466666666666667,0.6316666666666667,3.8825000000000003,11.356666666666667,,,,,,,,,
2018-02-01,1.34,1.18,0.34,0.36,0.0,0.17,0.41,10.1,53.16,45.92,28.53,2.14,65.58,7.9,1.06,5.14,25.75,,,,,,,,,,39.0,34.32,9.79,10.49,0.0,4.85,12.0,4.15,21.86,18.89,11.74,0.88,26.97,3.25,0.44,2.11,10.59,,,,,,,,,,1.3624999999999998,1.3125,0.23416666666666663,0.32666666666666666,,0.30416666666666664,0.3641666666666667,9.308333333333332,47.89833333333334,40.90416666666666,25.210000000000004,-0.050833333333333286,60.68083333333333,7.835,1.3983333333333334,8.575833333333334,25.819999999999997,,,,,,,,,,38.36416666666667,36.36333333333333,6.460833333333333,9.68,,8.649166666666666,10.1625,4.0875,21.0775,17.933333333333334,11.099166666666667,-0.0025000000000000113,26.628333333333334,3.4450000000000003,0.6216666666666667,3.8983333333333334,11.210833333333333,,,,,,,,,
2018-03-01,0.92,0.82,0.95,0.24,0.0,0.28,0.52,10.42,50.96,40.12,33.79,1.49,66.94,8.56,1.17,7.5,34.22,,,,,,,,,,26.26,23.42,27.24,6.8,0.0,8.18,14.87,4.11,20.09,15.82,13.32,0.59,26.39,3.38,0.46,2.96,13.49,,,,,,,,,,1.3275,1.3083333333333333,0.29583333333333334,0.29083333333333333,,0.3025,0.37666666666666665,9.321666666666667,48.12416666666667,40.85666666666666,25.714166666666667,0.3116666666666667,60.856666666666676,7.845,1.375,8.4575,26.243333333333336,,,,,,,,,,36.9325,35.973333333333336,8.173333333333334,8.4375,,8.51,10.408333333333333,4.073333333333333,21.074166666666667,17.837500000000002,11.245,0.1458333333333333,26.574166666666667,3.433333333333333,0.6091666666666667,3.8350000000000004,11.321666666666667,,,,,,,,,
2018-04-01,0.64,0.88,0.53,0.62,0.0,0.36,0.32,9.32,37.58,26.62,35.28,1.12,56.94,7.41,1.1,11.64,25.68,,,,,,,,,,23.46,32.29,19.46,22.91,0.0,13.2,11.58,4.4,17.76,12.58,16.67,0.53,26.91,3.5,0.52,5.5,12.14,,,,,,,,,,1.2850000000000001,1.3099999999999998,0.32833333333333337,0.2966666666666667,,0.3025,0.3825,9.3075,47.609166666666674,40.149166666666666,26.775000000000002,0.5408333333333334,60.662499999999994,7.837500000000001,1.3433333333333335,8.5275,26.37833333333333,,,,,,,,,,35.395833333333336,36.06916666666667,9.385833333333332,8.6675,,8.515833333333333,10.6275,4.069999999999999,20.85,17.519166666666667,11.755833333333333,0.25333333333333335,26.509166666666662,3.433333333333333,0.595,3.8725,11.396666666666667,,,,,,,,,
2018-05-01,1.11,1.04,0.28,0.46,0.0,0.35,0.35,8.76,39.2,27.56,36.98,2.36,54.49,7.12,1.12,13.82,19.7,,,,,,,,,,35.44,33.18,9.1,14.53,0.0,11.24,11.05,4.2,18.78,13.2,17.72,1.13,26.1,3.41,0.54,6.62,9.44,,,,,,,,,,1.285,1.3066666666666666,0.33583333333333326,0.30833333333333335,,0.30083333333333334,0.3808333333333333,9.293333333333333,47.01083333333333,39.645833333333336,27.581666666666663,0.695,60.528333333333336,7.805,1.3091666666666666,8.5975,26.438333333333333,,,,,,,,,,35.37083333333333,35.955,9.635833333333332,9.011666666666667,,8.4675,10.566666666666666,4.070833333333334,20.603333333333335,17.30666666666667,12.165833333333332,0.32749999999999996,26.492500000000003,3.424166666666667,0.58,3.9175,11.441666666666668,,,,,,,,,
2018-06-01,1.39,1.18,0.33,0.29,0.0,0.35,0.3,8.17,40.99,31.22,32.06,2.2,54.28,6.33,0.99,13.41,18.08,,,,,,,,,,39.18,33.17,9.31,8.21,0.0,9.82,8.52,3.97,19.95,15.19,15.6,1.07,26.41,3.08,0.48,6.52,8.8,,,,,,,,,,1.2975,1.2783333333333333,0.34249999999999997,0.3041666666666667,,0.29833333333333334,0.3933333333333333,9.286666666666667,46.856666666666676,39.155,28.11916666666667,0.7433333333333335,60.605,7.7475,1.2750000000000001,8.584166666666667,26.24083333333333,,,,,,,,,,35.723333333333336,35.14333333333333,9.820833333333335,8.900833333333333,,8.3925,10.915833333333333,4.073333333333333,20.5625,17.0975,12.447499999999998,0.3525,26.57166666666667,3.401666666666667,0.5641666666666667,3.920833333333334,11.361666666666666,,,,,,,,,
2018-07-01,1.6,1.38,0.38,0.91,0.0,0.4,0.19,8.36,48.53,38.83,26.84,1.7,57.95,7.01,1.06,15.45,14.28,,,,,,,,,,40.46,34.97,9.66,23.09,0.0,10.06,4.86,3.83,22.23,17.78,12.3,0.78,26.55,3.21,0.48,7.08,6.54,,,,,,,,,,1.3058333333333334,1.2591666666666665,0.34500000000000003,0.3441666666666667,,0.29583333333333334,0.385,9.296666666666665,46.99583333333334,38.920833333333334,28.3125,0.7733333333333334,60.8425,7.7075,1.2383333333333333,8.768333333333333,25.88333333333333,,,,,,,,,,36.10916666666667,34.848333333333336,9.928333333333333,9.975833333333334,,8.365833333333333,10.7425,4.076666666666667,20.616666666666664,16.980833333333333,12.531666666666666,0.3658333333333333,26.669999999999998,3.3816666666666664,0.5466666666666666,4.0025,11.194166666666668,,,,,,,,,
2018-08-01,1.51,1.32,0.36,0.41,0.0,0.39,0.53,8.55,46.52,39.05,22.51,2.8,54.84,7.59,1.06,13.4,18.55,,,,,,,,,,36.69,32.21,8.81,10.02,0.0,9.42,12.9,4.03,21.94,18.42,10.62,1.32,25.86,3.58,0.5,6.32,8.75,,,,,,,,,,1.3158333333333334,1.2258333333333333,0.34833333333333333,0.3666666666666667,,0.29250000000000004,0.3875,9.313333333333333,47.098333333333336,39.1775,28.189166666666665,0.9216666666666669,60.58083333333334,7.7058333333333335,1.2066666666666666,8.850833333333332,25.9025,,,,,,,,,,36.5,34.247499999999995,10.055833333333334,10.533333333333333,,8.325833333333334,10.865833333333335,4.083333333333333,20.659166666666668,17.0975,12.470833333333333,0.4358333333333333,26.539166666666663,3.3800000000000003,0.5316666666666666,4.04,11.200833333333334,,,,,,,,,
2018-09-01,1.19,1.43,0.3,0.34,0.0,0.32,0.44,8.6,46.56,37.66,20.44,1.37,55.11,7.59,1.04,10.88,21.96,,,,,,,,,,32.34,38.81,8.25,9.23,0.0,8.76,11.84,4.1,22.19,17.94,9.74,0.65,26.26,3.62,0.5,5.18,10.47,,,,,,,,,,1.3116666666666668,1.2341666666666666,0.3575,0.36083333333333334,,0.2891666666666666,0.4008333333333333,9.334999999999999,47.095000000000006,39.285833333333336,27.871666666666666,0.9816666666666668,60.455000000000005,7.721666666666667,1.1716666666666666,8.998333333333333,26.090000000000003,,,,,,,,,,36.149166666666666,34.222500000000004,10.272499999999999,10.288333333333332,,8.183333333333334,11.166666666666666,4.093333333333333,20.658333333333335,17.148333333333333,12.319166666666668,0.46416666666666667,26.479166666666668,3.3883333333333336,0.515,4.11,11.290833333333333,,,,,,,,,
2018-10-01,1.01,1.56,0.22,0.24,0.0,0.26,0.41,9.57,48.94,42.46,18.51,0.0,58.86,7.98,1.1,7.57,30.1,,,,,,,,,,29.1,45.1,6.43,6.95,0.0,7.58,11.79,4.25,21.74,18.86,8.22,0.0,26.15,3.55,0.49,3.36,13.37,,,,,,,,,,1.27,1.2633333333333334,0.36166666666666664,0.3866666666666667,,0.28583333333333333,0.40166666666666667,9.362499999999999,47.1225,39.305,27.703333333333333,,60.64666666666667,7.7425,1.1458333333333333,9.0425,26.044999999999998,,,,,,,,,,35.05833333333333,35.165,10.416666666666666,11.025833333333333,,8.124166666666666,11.2275,4.104166666666667,20.661666666666665,17.14916666666667,12.240833333333335,,26.55416666666667,3.3966666666666665,0.5033333333333333,4.128333333333333,11.265,,,,,,,,,
2018-11-01,1.3,1.36,0.24,0.33,0.0,0.17,0.54,10.11,50.88,49.41,24.21,1.03,59.72,8.29,1.06,3.79,29.26,,,,,,,,,,36.09,37.72,6.64,9.04,0.0,4.59,14.96,4.27,21.49,20.87,10.23,0.43,25.23,3.5,0.45,1.6,12.36,,,,,,,,,,1.2483333333333333,1.2491666666666668,0.3658333333333333,0.4175,,0.28583333333333333,0.42,9.3875,46.81583333333334,39.08833333333333,27.85166666666667,1.1791666666666667,60.63666666666666,7.7441666666666675,1.1108333333333333,9.051666666666668,26.16333333333333,,,,,,,,,,34.61666666666667,34.920833333333334,10.556666666666667,11.87,,8.131666666666668,11.767499999999998,4.1191666666666675,20.5575,17.081666666666667,12.314166666666667,0.5475,26.578333333333333,3.4008333333333334,0.4891666666666667,4.134166666666666,11.328333333333333,,,,,,,,,
2018-12-01,1.62,1.72,0.25,0.47,0.0,0.17,0.42,10.83,47.35,47.58,26.09,-0.95,68.66,8.59,1.12,2.94,35.96,,,,,,,,,,38.76,41.0,5.97,11.25,0.0,4.16,10.1,4.35,19.01,19.1,10.47,-0.38,27.56,3.45,0.45,1.18,14.44,,,,,,,,,,1.2683333333333333,1.27,0.365,0.43583333333333335,,0.285,0.40499999999999997,9.436666666666667,46.63916666666666,39.13166666666667,27.94333333333333,1.2608333333333333,60.504999999999995,7.7625,1.0883333333333334,9.068333333333333,25.911666666666665,,,,,,,,,,34.891666666666666,35.19583333333333,10.495,12.274166666666666,,8.088333333333333,11.323333333333332,4.145,20.515,17.125833333333336,12.365,0.5791666666666667,26.56583333333333,3.4133333333333336,0.4808333333333334,4.1425,11.25,,,,,,,,,
2019-01-01,1.41,2.16,0.35,0.29,0.0,0.17,0.58,11.25,51.37,56.06,25.2,-0.79,71.85,9.28,1.21,3.62,38.36,40.08,889.58,509.68,315.2,242.59,82.67,10.26,35.62,123.32,30.19,46.32,7.52,6.19,0.0,3.58,12.42,4.19,19.15,20.9,9.4,-0.3,26.79,3.46,0.45,1.35,14.3,1.78,39.56,22.66,14.02,10.79,3.68,0.46,1.58,5.48,1.2533333333333332,1.3358333333333334,0.37749999999999995,0.41333333333333333,,0.2825,0.4175,9.503333333333332,46.836666666666666,40.207499999999996,27.536666666666665,1.2058333333333333,60.434999999999995,7.804166666666666,1.0908333333333335,9.096666666666668,25.991666666666664,40.08,889.58,509.68,315.2,242.59,82.67,10.26,35.62,123.32,33.91416666666667,36.0425,10.681666666666667,11.559166666666664,,7.953333333333333,11.4075,4.154166666666667,20.515833333333333,17.462500000000002,12.169166666666667,0.5583333333333333,26.43166666666667,3.415833333333333,0.48,4.148333333333333,11.224166666666667,1.78,39.56,22.66,14.02,10.79,3.68,0.46,1.58,5.48
2019-02-01,0.9,1.42,0.25,0.8,0.0,0.22,0.56,9.76,42.34,43.96,24.04,-1.89,64.91,7.82,1.08,6.73,31.09,35.3,728.1,443.72,301.66,219.7,68.54,9.46,41.29,109.76,26.88,42.4,7.49,23.81,0.0,6.48,16.77,4.21,18.27,18.97,10.38,-0.82,28.01,3.38,0.46,2.91,13.42,1.8,37.2,22.67,15.41,11.22,3.5,0.48,2.11,5.61,1.2166666666666666,1.3558333333333332,0.36999999999999994,0.45,,0.2866666666666667,0.43,9.475,45.935,40.04416666666666,27.162499999999998,0.8700000000000001,60.37916666666666,7.7975,1.0925,9.229166666666666,26.436666666666667,37.69,808.84,476.70000000000005,308.43,231.14499999999998,75.605,9.86,38.455,116.53999999999999,32.90416666666667,36.715833333333336,10.49,12.669166666666667,,8.089166666666667,11.805,4.159166666666667,20.216666666666665,17.46916666666667,12.055833333333334,0.4166666666666667,26.51833333333333,3.4266666666666663,0.48166666666666663,4.215,11.46,1.79,38.38,22.665,14.715,11.004999999999999,3.59,0.47,1.845,5.545
2019-03-01,1.02,0.98,0.16,1.0,0.0,0.35,0.56,10.5,35.35,39.84,25.9,-2.68,66.77,7.75,1.19,9.83,41.45,37.54,781.93,473.52,326.37,232.34,61.98,10.09,56.74,133.79,33.36,31.83,5.31,32.48,0.0,11.27,18.24,4.4,14.82,16.7,10.86,-1.12,27.99,3.25,0.5,4.12,17.37,1.78,36.98,22.4,15.44,10.99,2.93,0.48,2.68,6.33,1.2249999999999999,1.3691666666666666,0.30416666666666664,0.5133333333333333,,0.29250000000000004,0.43333333333333335,9.481666666666667,44.634166666666665,40.020833333333336,26.505,0.5225000000000001,60.365,7.73,1.0941666666666667,9.423333333333334,27.039166666666663,37.63999999999999,799.87,475.64000000000004,314.41,231.54333333333332,71.06333333333333,9.936666666666667,44.550000000000004,122.29,33.49583333333333,37.416666666666664,8.6625,14.809166666666664,,8.346666666666666,12.085833333333333,4.183333333333334,19.7775,17.5425,11.850833333333334,0.27416666666666667,26.651666666666667,3.4158333333333335,0.48500000000000004,4.3116666666666665,11.783333333333333,1.7866666666666668,37.913333333333334,22.576666666666668,14.956666666666665,11.0,3.3699999999999997,0.47333333333333333,2.1233333333333335,5.8066666666666675
2019-04-01,0.93,1.03,0.15,0.92,0.0,0.31,0.39,9.37,34.12,36.96,25.79,-0.71,60.6,7.0,1.16,12.28,26.96,35.03,717.51,440.97,330.14,214.97,57.22,9.87,62.69,118.85,33.03,36.68,5.46,32.74,0.0,11.06,13.78,4.37,15.93,17.25,12.04,-0.33,28.29,3.27,0.54,5.73,12.58,1.76,36.11,22.19,16.61,10.82,2.88,0.5,3.15,5.98,1.2491666666666668,1.3816666666666668,0.2725,0.5383333333333333,,0.2883333333333334,0.43916666666666665,9.485833333333334,44.34583333333333,40.8825,25.714166666666667,0.37000000000000005,60.669999999999995,7.695833333333333,1.0991666666666668,9.476666666666667,27.145833333333332,36.9875,779.28,466.9725,318.3425,227.4,67.6025,9.92,49.085,121.43,34.29333333333333,37.782500000000006,7.495833333333334,15.628333333333332,,8.168333333333335,12.269166666666665,4.180833333333333,19.625,17.93166666666667,11.465000000000002,0.2025,26.76666666666667,3.396666666666667,0.48666666666666664,4.3308333333333335,11.82,1.78,37.4625,22.48,15.37,10.955,3.2475,0.48,2.38,5.8500000000000005
2019-05-01,0.75,1.03,0.21,1.01,0.0,0.36,0.36,8.94,32.25,37.28,30.21,-0.42,57.72,6.78,1.17,13.48,25.99,35.72,729.65,483.96,374.44,218.39,60.46,10.09,68.48,118.17,27.84,38.12,7.69,37.38,0.0,13.27,13.12,4.18,15.08,17.44,14.13,-0.2,27.0,3.17,0.55,6.3,12.15,1.7,34.76,23.05,17.84,10.4,2.88,0.48,3.26,5.63,1.2191666666666667,1.3808333333333334,0.26666666666666666,0.5841666666666666,,0.2891666666666667,0.44,9.500833333333334,43.76666666666667,41.6925,25.150000000000002,0.13833333333333334,60.939166666666665,7.6675,1.1033333333333333,9.448333333333332,27.669999999999998,36.733999999999995,769.354,470.37,329.562,225.598,66.174,9.953999999999999,52.964,120.77799999999999,33.660000000000004,38.19416666666667,7.378333333333333,17.5325,,8.3375,12.441666666666668,4.179166666666666,19.316666666666666,18.285,11.165833333333333,0.09166666666666667,26.84166666666667,3.3766666666666665,0.48750000000000004,4.304166666666667,12.045833333333334,1.764,36.922000000000004,22.594,15.863999999999999,10.844,3.1740000000000004,0.48,2.556,5.806
2019-06-01,0.87,1.48,0.29,0.86,0.0,0.39,0.39,8.26,28.4,39.85,31.05,0.61,55.23,5.86,0.96,16.22,20.16,34.38,749.07,527.04,372.59,217.12,65.42,9.49,69.43,103.29,25.38,43.2,8.5,25.27,0.0,11.45,11.45,4.01,13.79,19.35,15.07,0.3,26.81,2.85,0.47,7.87,9.79,1.6,34.88,24.54,17.35,10.11,3.05,0.44,3.23,4.81,1.1758333333333333,1.4058333333333335,0.2633333333333333,0.6316666666666667,,0.29250000000000004,0.4475,9.508333333333333,42.7175,42.41166666666667,25.065833333333334,0.00583333333333332,61.01833333333334,7.628333333333334,1.1008333333333333,9.6825,27.843333333333334,36.34166666666667,765.9733333333334,479.815,336.73333333333335,224.18499999999997,66.04833333333333,9.876666666666667,55.708333333333336,117.86333333333334,32.51,39.03,7.310833333333332,18.954166666666666,,8.473333333333334,12.685833333333333,4.1825,18.803333333333335,18.631666666666664,11.121666666666668,0.0275,26.875,3.3575,0.48666666666666664,4.416666666666667,12.128333333333332,1.7366666666666666,36.58166666666667,22.918333333333333,16.111666666666668,10.721666666666666,3.1533333333333338,0.47333333333333333,2.668333333333333,5.640000000000001
2019-07-01,0.83,1.91,0.32,0.99,0.0,0.41,0.41,8.55,31.96,50.56,26.39,3.01,57.99,6.06,1.1,15.53,19.55,36.16,838.53,596.86,396.32,229.33,79.1,9.85,69.19,100.83,21.38,49.3,8.24,25.64,0.0,10.48,10.61,3.93,14.68,23.23,12.12,1.38,26.64,2.78,0.51,7.13,8.98,1.54,35.59,25.33,16.82,9.73,3.36,0.42,2.94,4.28,1.1116666666666666,1.4500000000000002,0.25833333333333336,0.6383333333333333,,0.29333333333333333,0.4658333333333333,9.524166666666668,41.336666666666666,43.38916666666666,25.028333333333332,0.11499999999999998,61.02166666666667,7.549166666666667,1.1041666666666667,9.689166666666667,28.282500000000002,36.315714285714286,776.3385714285714,496.5357142857143,345.24571428571426,224.92000000000002,67.91285714285713,9.872857142857143,57.63428571428572,115.42999999999999,30.92,40.22416666666667,7.1925,19.166666666666668,,8.508333333333335,13.165000000000001,4.190833333333333,18.174166666666668,19.085833333333333,11.106666666666667,0.0775,26.882500000000004,3.3216666666666668,0.4891666666666667,4.420833333333333,12.331666666666669,1.7085714285714286,36.440000000000005,23.262857142857143,16.212857142857143,10.58,3.182857142857143,0.4657142857142857,2.707142857142857,5.445714285714287
2019-08-01,0.85,1.78,0.35,0.76,0.0,0.42,0.68,8.64,29.72,48.19,22.38,3.66,57.3,6.76,1.1,14.6,18.71,36.87,836.24,600.75,381.77,229.5,73.78,9.98,69.31,99.69,20.73,43.6,8.63,18.7,0.0,10.32,16.72,4.17,14.33,23.23,10.79,1.76,27.63,3.26,0.53,7.04,9.02,1.58,35.77,25.7,16.33,9.82,3.16,0.43,2.96,4.26,1.0566666666666666,1.4883333333333333,0.2575,0.6675,,0.29583333333333334,0.47833333333333333,9.531666666666668,39.93666666666667,44.15083333333334,25.0175,0.18666666666666668,61.22666666666666,7.4799999999999995,1.1075000000000002,9.789166666666667,28.295833333333334,36.385,783.82625,509.5625,349.81125,225.4925,68.64625,9.88625,59.09375,113.4625,29.590000000000003,41.17333333333333,7.177499999999999,19.89,,8.583333333333334,13.483333333333334,4.2025,17.54,19.486666666666668,11.120833333333332,0.11416666666666665,27.03,3.295,0.4916666666666667,4.480833333333334,12.354166666666666,1.6925000000000001,36.35625,23.5675,16.2275,10.485,3.18,0.46125,2.73875,5.2975
2019-09-01,0.62,1.65,0.24,0.7,0.0,0.36,0.45,8.18,29.44,47.7,19.89,1.71,55.85,6.74,1.08,11.17,26.28,35.32,759.13,547.32,344.04,216.68,68.27,9.98,62.43,106.6,18.76,49.78,7.1,21.08,0.0,10.78,13.59,3.97,14.27,23.12,9.64,0.83,27.07,3.26,0.52,5.41,12.74,1.64,35.31,25.46,16.0,10.08,3.18,0.46,2.9,4.96,1.0091666666666668,1.5066666666666668,0.2525,0.6974999999999999,,0.2991666666666667,0.4791666666666667,9.496666666666666,38.51,44.987500000000004,24.971666666666668,0.215,61.28833333333333,7.409166666666668,1.1108333333333333,9.813333333333333,28.655833333333334,36.266666666666666,781.0822222222222,513.7577777777777,349.16999999999996,224.51333333333332,68.60444444444445,9.896666666666667,59.46444444444444,112.69999999999999,28.458333333333332,42.0875,7.081666666666667,20.877499999999998,,8.751666666666667,13.629166666666665,4.191666666666666,16.88,19.918333333333333,11.112499999999999,0.12916666666666665,27.0975,3.2649999999999992,0.49333333333333335,4.5,12.543333333333335,1.6866666666666665,36.24,23.77777777777778,16.202222222222222,10.440000000000001,3.18,0.46111111111111114,2.7566666666666664,5.260000000000001
2019-10-01,0.68,1.56,0.17,0.59,0.0,0.3,0.36,9.62,35.05,52.07,20.82,0.18,58.84,7.34,1.12,7.78,29.66,36.84,736.55,524.3,335.42,217.72,58.98,9.91,55.39,118.39,22.27,50.74,5.59,19.21,0.0,9.75,11.6,4.33,15.77,23.42,9.37,0.08,26.47,3.3,0.5,3.5,13.34,1.76,35.18,25.04,16.02,10.4,2.82,0.47,2.65,5.66,0.9816666666666668,1.5066666666666666,0.24833333333333332,0.7266666666666666,,0.3025,0.47500000000000003,9.500833333333334,37.3525,45.788333333333334,25.16416666666667,0.23,61.28666666666667,7.355833333333333,1.1125,9.830833333333333,28.61916666666667,36.324,776.629,514.812,347.79499999999996,223.834,67.642,9.898,59.057,113.269,27.889166666666668,42.5575,7.011666666666667,21.89916666666667,,8.9325,13.613333333333335,4.198333333333333,16.3825,20.298333333333332,11.208333333333334,0.13583333333333333,27.124166666666664,3.2441666666666666,0.49416666666666664,4.511666666666667,12.540833333333333,1.6940000000000002,36.134,23.904,16.184,10.436,3.144,0.462,2.746,5.3
2019-11-01,0.78,1.2,0.17,0.84,0.0,0.17,0.47,10.24,39.84,48.47,29.28,-0.42,58.67,7.5,1.1,3.84,34.26,38.83,784.64,477.53,320.97,222.73,75.8,9.61,45.2,127.64,27.93,43.01,5.94,29.9,0.0,6.23,16.83,4.39,17.08,20.78,12.56,-0.18,25.16,3.22,0.47,1.65,14.69,1.85,37.31,22.71,15.26,10.59,3.6,0.46,2.15,6.07,0.9383333333333334,1.4933333333333332,0.24249999999999997,0.7691666666666666,,0.3025,0.4691666666666667,9.511666666666667,36.4325,45.71,25.586666666666662,0.10916666666666668,61.19916666666666,7.289999999999999,1.1158333333333335,9.834999999999999,29.035833333333333,36.551818181818184,777.3572727272727,511.42272727272723,345.35636363636365,223.73363636363638,68.38363636363637,9.871818181818183,57.79727272727273,114.57545454545453,27.209166666666665,42.998333333333335,6.953333333333334,23.6375,,9.069166666666666,13.769166666666665,4.208333333333333,16.015,20.290833333333335,11.402500000000002,0.085,27.118333333333336,3.220833333333333,0.49583333333333335,4.515833333333333,12.735,1.708181818181818,36.24090909090909,23.795454545454547,16.099999999999998,10.450000000000001,3.1854545454545455,0.46181818181818185,2.691818181818182,5.37
2019-12-01,1.03,1.1,0.26,1.16,0.0,0.15,0.6,10.83,34.5,42.92,33.62,-1.8,64.31,7.85,1.12,3.58,42.07,40.95,861.89,502.75,316.3,240.66,86.4,9.9,42.69,143.34,32.81,35.0,8.43,36.78,0.0,4.84,18.93,4.5,14.33,17.82,13.96,-0.75,26.7,3.26,0.46,1.49,17.47,1.82,38.39,22.4,14.09,10.72,3.85,0.44,1.9,6.38,0.8891666666666668,1.4416666666666667,0.24333333333333332,0.8266666666666667,,0.30083333333333334,0.4841666666666667,9.511666666666667,35.361666666666665,45.321666666666665,26.214166666666667,0.03833333333333331,60.83666666666667,7.228333333333333,1.1158333333333335,9.888333333333334,29.544999999999998,36.91833333333333,784.4016666666666,510.7,342.935,225.14416666666668,69.885,9.874166666666666,56.538333333333334,116.97250000000001,26.713333333333335,42.498333333333335,7.158333333333334,25.765,,9.125833333333333,14.505,4.220833333333334,15.625,20.184166666666666,11.693333333333333,0.05416666666666665,27.046666666666667,3.2049999999999996,0.49666666666666665,4.541666666666667,12.987499999999999,1.7175,36.42,23.679166666666664,15.9325,10.4725,3.2408333333333332,0.45999999999999996,2.625833333333333,5.454166666666667
2020-01-01,1.06,1.76,0.21,0.91,0.0,0.22,0.59,10.56,35.46,56.06,29.24,-0.89,68.05,7.74,1.15,4.47,41.95,40.21,837.28,513.9,305.69,237.41,89.71,10.47,45.02,132.69,27.58,45.78,5.52,23.62,0.0,5.78,15.34,4.15,13.92,22.01,11.48,-0.35,26.72,3.04,0.45,1.76,16.47,1.82,37.84,23.23,13.82,10.73,4.06,0.47,2.04,6.0,0.86,1.4083333333333332,0.2316666666666667,0.8783333333333333,,0.305,0.48500000000000004,9.454166666666666,34.035833333333336,45.321666666666665,26.550833333333333,0.03,60.52,7.1000000000000005,1.1108333333333333,9.959166666666667,29.844166666666666,36.92916666666667,780.0433333333334,511.0516666666667,342.1425,224.71249999999998,70.47166666666668,9.891666666666666,57.321666666666665,117.75333333333333,26.495833333333334,42.45333333333333,6.991666666666666,27.2175,,9.309166666666666,14.748333333333333,4.2175,15.189166666666667,20.276666666666667,11.866666666666667,0.04999999999999999,27.040833333333335,3.17,0.49666666666666676,4.575833333333333,13.168333333333335,1.7208333333333332,36.276666666666664,23.726666666666663,15.915833333333332,10.4675,3.2724999999999995,0.4608333333333334,2.664166666666667,5.4975
