Country,TIME,Week,Θάνατοι
Austria,2016-W41,W41,1556
Austria,2016-W42,W42,1607
Austria,2016-W43,W43,1522
Austria,2016-W44,W44,1484
Austria,2016-W45,W45,1541
Austria,2016-W46,W46,1616
Austria,2016-W47,W47,1550
Austria,2016-W48,W48,1601
Austria,2016-W49,W49,1619
Austria,2016-W50,W50,1670
Austria,2016-W51,W51,1847
Austria,2016-W52,W52,2160
Austria,2017-W01,W01,2293
Austria,2017-W02,W02,2340
Austria,2017-W03,W03,2060
Austria,2017-W04,W04,1938
Austria,2017-W05,W05,2045
Austria,2017-W06,W06,1874
Austria,2017-W07,W07,1750
Austria,2017-W08,W08,1807
Austria,2017-W09,W09,1696
Austria,2017-W10,W10,1614
Austria,2017-W11,W11,1542
Austria,2017-W12,W12,1535
Austria,2017-W13,W13,1489
Austria,2017-W14,W14,1537
Austria,2017-W15,W15,1532
Austria,2017-W16,W16,1475
Austria,2017-W17,W17,1440
Austria,2017-W18,W18,1527
Austria,2017-W19,W19,1434
Austria,2017-W20,W20,1501
Austria,2017-W21,W21,1327
Austria,2017-W22,W22,1456
Austria,2017-W23,W23,1312
Austria,2017-W24,W24,1421
Austria,2017-W25,W25,1476
Austria,2017-W26,W26,1419
Austria,2017-W27,W27,1413
Austria,2017-W28,W28,1346
Austria,2017-W29,W29,1475
Austria,2017-W30,W30,1375
Austria,2017-W31,W31,1616
Austria,2017-W32,W32,1334
Austria,2017-W33,W33,1380
Austria,2017-W34,W34,1472
Austria,2017-W35,W35,1329
Austria,2017-W36,W36,1318
Austria,2017-W37,W37,1426
Austria,2017-W38,W38,1407
Austria,2017-W39,W39,1496
Austria,2017-W40,W40,1481
Austria,2017-W41,W41,1529
Austria,2017-W42,W42,1453
Austria,2017-W43,W43,1489
Austria,2017-W44,W44,1551
Austria,2017-W45,W45,1490
Austria,2017-W46,W46,1505
Austria,2017-W47,W47,1570
Austria,2017-W48,W48,1531
Austria,2017-W49,W49,1632
Austria,2017-W50,W50,1554
Austria,2017-W51,W51,1653
Austria,2017-W52,W52,1646
Austria,2018-W01,W01,1767
Austria,2018-W02,W02,1842
Austria,2018-W03,W03,1786
Austria,2018-W04,W04,1714
Austria,2018-W05,W05,1870
Austria,2018-W06,W06,1938
Austria,2018-W07,W07,1881
Austria,2018-W08,W08,1951
Austria,2018-W09,W09,2021
Austria,2018-W10,W10,1965
Austria,2018-W11,W11,1946
Austria,2018-W12,W12,1641
Austria,2018-W13,W13,1766
Austria,2018-W14,W14,1617
Austria,2018-W15,W15,1560
Austria,2018-W16,W16,1557
Austria,2018-W17,W17,1383
Austria,2018-W18,W18,1434
Austria,2018-W19,W19,1372
Austria,2018-W20,W20,1342
Austria,2018-W21,W21,1383
Austria,2018-W22,W22,1415
Austria,2018-W23,W23,1433
Austria,2018-W24,W24,1392
Austria,2018-W25,W25,1401
Austria,2018-W26,W26,1414
Austria,2018-W27,W27,1441
Austria,2018-W28,W28,1404
Austria,2018-W29,W29,1511
Austria,2018-W30,W30,1455
Austria,2018-W31,W31,1615
Austria,2018-W32,W32,1532
Austria,2018-W33,W33,1430
Austria,2018-W34,W34,1460
Austria,2018-W35,W35,1414
Austria,2018-W36,W36,1376
Austria,2018-W37,W37,1452
Austria,2018-W38,W38,1421
Austria,2018-W39,W39,1436
Austria,2018-W40,W40,1553
Austria,2018-W41,W41,1509
Austria,2018-W42,W42,1488
Austria,2018-W43,W43,1491
Austria,2018-W44,W44,1561
Austria,2018-W45,W45,1501
Austria,2018-W46,W46,1556
Austria,2018-W47,W47,1531
Austria,2018-W48,W48,1525
Austria,2018-W49,W49,1656
Austria,2018-W50,W50,1626
Austria,2018-W51,W51,1639
Austria,2018-W52,W52,1689
Austria,2019-W01,W01,1648
Austria,2019-W02,W02,1710
Austria,2019-W03,W03,1642
Austria,2019-W04,W04,1714
Austria,2019-W05,W05,1733
Austria,2019-W06,W06,1797
Austria,2019-W07,W07,1820
Austria,2019-W08,W08,1752
Austria,2019-W09,W09,1767
Austria,2019-W10,W10,1812
Austria,2019-W11,W11,1792
Austria,2019-W12,W12,1621
Austria,2019-W13,W13,1653
Austria,2019-W14,W14,1607
Austria,2019-W15,W15,1557
Austria,2019-W16,W16,1559
Austria,2019-W17,W17,1521
Austria,2019-W18,W18,1464
Austria,2019-W19,W19,1456
Austria,2019-W20,W20,1558
Austria,2019-W21,W21,1499
Austria,2019-W22,W22,1496
Austria,2019-W23,W23,1525
Austria,2019-W24,W24,1558
Austria,2019-W25,W25,1427
Austria,2019-W26,W26,1459
Austria,2019-W27,W27,1508
Austria,2019-W28,W28,1338
Austria,2019-W29,W29,1430
Austria,2019-W30,W30,1558
Austria,2019-W31,W31,1459
Austria,2019-W32,W32,1406
Austria,2019-W33,W33,1408
Austria,2019-W34,W34,1454
Austria,2019-W35,W35,1501
Austria,2019-W36,W36,1426
Austria,2019-W37,W37,1410
Austria,2019-W38,W38,1454
Austria,2019-W39,W39,1577
Austria,2019-W40,W40,1557
Austria,2019-W41,W41,1592
Austria,2019-W42,W42,1497
Austria,2019-W43,W43,1545
Austria,2019-W44,W44,1536
Austria,2019-W45,W45,1556
Austria,2019-W46,W46,1559
Austria,2019-W47,W47,1556
Austria,2019-W48,W48,1587
Austria,2019-W49,W49,1599
Austria,2019-W50,W50,1668
Austria,2019-W51,W51,1592
Austria,2019-W52,W52,1637
Austria,2020-W01,W01,1614
Austria,2020-W02,W02,1702
Austria,2020-W03,W03,1797
Austria,2020-W04,W04,1779
Austria,2020-W05,W05,1947
Austria,2020-W06,W06,1682
Austria,2020-W07,W07,1721
Austria,2020-W08,W08,1719
Austria,2020-W09,W09,1768
Austria,2020-W10,W10,1744
Austria,2020-W11,W11,1718
Austria,2020-W12,W12,1836
Austria,2020-W13,W13,1765
Austria,2020-W14,W14,1828
Austria,2020-W15,W15,1793
Austria,2020-W16,W16,1704
Austria,2020-W17,W17,1588
Austria,2020-W18,W18,1480
Austria,2020-W19,W19,1520
Austria,2020-W20,W20,1489
Austria,2020-W21,W21,1481
Austria,2020-W22,W22,1418
Austria,2020-W23,W23,1490
Austria,2020-W24,W24,1461
Austria,2020-W25,W25,1413
Austria,2020-W26,W26,1438
Austria,2020-W27,W27,1561
Austria,2020-W28,W28,1383
Austria,2020-W29,W29,1443
Austria,2020-W30,W30,1452
Austria,2020-W31,W31,1527
Austria,2020-W32,W32,1433
Austria,2020-W33,W33,1607
Austria,2020-W34,W34,1477
Austria,2020-W35,W35,1500
Austria,2020-W36,W36,1523
Austria,2020-W37,W37,1568
Austria,2020-W38,W38,1569
Austria,2020-W39,W39,1532
Austria,2020-W40,W40,1587
Austria,2020-W41,W41,1624
Austria,2020-W42,W42,1619
Austria,2020-W43,W43,1780
Austria,2020-W44,W44,1896
Austria,2020-W45,W45,2006
Austria,2020-W46,W46,2287
Austria,2020-W47,W47,2414
Austria,2020-W48,W48,2442
Austria,2020-W49,W49,2550
Austria,2020-W50,W50,2479
Austria,2020-W51,W51,2264
Austria,2020-W52,W52,2131
Austria,2020-W53,W53,2004
Austria,2021-W01,W01,1958
Austria,2021-W02,W02,1958
Austria,2021-W03,W03,2007
Austria,2021-W04,W04,1948
Austria,2021-W05,W05,1865
Austria,2021-W06,W06,1758
Austria,2021-W07,W07,1714
Belgium,2000-W01,W01,2814
Belgium,2000-W02,W02,2761
Belgium,2000-W03,W03,2640
Belgium,2000-W04,W04,2633
Belgium,2000-W05,W05,2403
Belgium,2000-W06,W06,2201
Belgium,2000-W07,W07,2168
Belgium,2000-W08,W08,2127
Belgium,2000-W09,W09,2055
Belgium,2000-W10,W10,2029
Belgium,2000-W11,W11,2012
Belgium,2000-W12,W12,1931
Belgium,2000-W13,W13,1894
Belgium,2000-W14,W14,1973
Belgium,2000-W15,W15,2002
Belgium,2000-W16,W16,1952
Belgium,2000-W17,W17,1966
Belgium,2000-W18,W18,1907
Belgium,2000-W19,W19,1953
Belgium,2000-W20,W20,1834
Belgium,2000-W21,W21,1789
Belgium,2000-W22,W22,1864
Belgium,2000-W23,W23,1937
Belgium,2000-W24,W24,1799
Belgium,2000-W25,W25,2026
Belgium,2000-W26,W26,1919
Belgium,2000-W27,W27,1922
Belgium,2000-W28,W28,1794
Belgium,2000-W29,W29,1781
Belgium,2000-W30,W30,1901
Belgium,2000-W31,W31,1871
Belgium,2000-W32,W32,1927
Belgium,2000-W33,W33,1904
Belgium,2000-W34,W34,1846
Belgium,2000-W35,W35,1671
Belgium,2000-W36,W36,1811
Belgium,2000-W37,W37,1744
Belgium,2000-W38,W38,1840
Belgium,2000-W39,W39,1891
Belgium,2000-W40,W40,1852
Belgium,2000-W41,W41,1961
Belgium,2000-W42,W42,1826
Belgium,2000-W43,W43,1889
Belgium,2000-W44,W44,1966
Belgium,2000-W45,W45,2072
Belgium,2000-W46,W46,2021
Belgium,2000-W47,W47,1964
Belgium,2000-W48,W48,2031
Belgium,2000-W49,W49,1911
Belgium,2000-W50,W50,1925
Belgium,2000-W51,W51,2006
Belgium,2000-W52,W52,2177
Belgium,2001-W01,W01,2282
Belgium,2001-W02,W02,2244
Belgium,2001-W03,W03,2300
Belgium,2001-W04,W04,2302
Belgium,2001-W05,W05,2241
Belgium,2001-W06,W06,2239
Belgium,2001-W07,W07,2055
Belgium,2001-W08,W08,1988
Belgium,2001-W09,W09,2134
Belgium,2001-W10,W10,2177
Belgium,2001-W11,W11,2016
Belgium,2001-W12,W12,1960
Belgium,2001-W13,W13,2050
Belgium,2001-W14,W14,2107
Belgium,2001-W15,W15,1892
Belgium,2001-W16,W16,1986
Belgium,2001-W17,W17,1989
Belgium,2001-W18,W18,2021
Belgium,2001-W19,W19,2096
Belgium,2001-W20,W20,1929
Belgium,2001-W21,W21,1923
Belgium,2001-W22,W22,2008
Belgium,2001-W23,W23,1892
Belgium,2001-W24,W24,1959
Belgium,2001-W25,W25,1936
Belgium,2001-W26,W26,1978
Belgium,2001-W27,W27,2008
Belgium,2001-W28,W28,1748
Belgium,2001-W29,W29,1803
Belgium,2001-W30,W30,1895
Belgium,2001-W31,W31,1907
Belgium,2001-W32,W32,1697
Belgium,2001-W33,W33,1929
Belgium,2001-W34,W34,1968
Belgium,2001-W35,W35,1854
Belgium,2001-W36,W36,1732
Belgium,2001-W37,W37,1723
Belgium,2001-W38,W38,1845
Belgium,2001-W39,W39,1939
Belgium,2001-W40,W40,1841
Belgium,2001-W41,W41,1865
Belgium,2001-W42,W42,1765
Belgium,2001-W43,W43,1719
Belgium,2001-W44,W44,1788
Belgium,2001-W45,W45,1888
Belgium,2001-W46,W46,1942
Belgium,2001-W47,W47,2025
Belgium,2001-W48,W48,1978
Belgium,2001-W49,W49,1904
Belgium,2001-W50,W50,2087
Belgium,2001-W51,W51,2209
Belgium,2001-W52,W52,2358
Belgium,2002-W01,W01,2432
Belgium,2002-W02,W02,2484
Belgium,2002-W03,W03,2542
Belgium,2002-W04,W04,2573
Belgium,2002-W05,W05,2473
Belgium,2002-W06,W06,2369
Belgium,2002-W07,W07,2173
Belgium,2002-W08,W08,2179
Belgium,2002-W09,W09,2086
Belgium,2002-W10,W10,2156
Belgium,2002-W11,W11,2104
Belgium,2002-W12,W12,2020
Belgium,2002-W13,W13,2006
Belgium,2002-W14,W14,2090
Belgium,2002-W15,W15,2025
Belgium,2002-W16,W16,2034
Belgium,2002-W17,W17,2041
Belgium,2002-W18,W18,1892
Belgium,2002-W19,W19,1883
Belgium,2002-W20,W20,1998
Belgium,2002-W21,W21,1877
Belgium,2002-W22,W22,1866
Belgium,2002-W23,W23,1952
Belgium,2002-W24,W24,1878
Belgium,2002-W25,W25,1922
Belgium,2002-W26,W26,1824
Belgium,2002-W27,W27,1842
Belgium,2002-W28,W28,1863
Belgium,2002-W29,W29,1782
Belgium,2002-W30,W30,1902
Belgium,2002-W31,W31,2134
Belgium,2002-W32,W32,1728
Belgium,2002-W33,W33,1888
Belgium,2002-W34,W34,1941
Belgium,2002-W35,W35,1854
Belgium,2002-W36,W36,1829
Belgium,2002-W37,W37,1789
Belgium,2002-W38,W38,1812
Belgium,2002-W39,W39,1847
Belgium,2002-W40,W40,1986
Belgium,2002-W41,W41,1928
Belgium,2002-W42,W42,1941
Belgium,2002-W43,W43,1962
Belgium,2002-W44,W44,1935
Belgium,2002-W45,W45,1965
Belgium,2002-W46,W46,1930
Belgium,2002-W47,W47,1941
Belgium,2002-W48,W48,1943
Belgium,2002-W49,W49,1984
Belgium,2002-W50,W50,2165
Belgium,2002-W51,W51,2298
Belgium,2002-W52,W52,2292
Belgium,2003-W01,W01,2260
Belgium,2003-W02,W02,2238
Belgium,2003-W03,W03,2247
Belgium,2003-W04,W04,2220
Belgium,2003-W05,W05,2220
Belgium,2003-W06,W06,2237
Belgium,2003-W07,W07,2157
Belgium,2003-W08,W08,2266
Belgium,2003-W09,W09,2293
Belgium,2003-W10,W10,2224
Belgium,2003-W11,W11,2157
Belgium,2003-W12,W12,2009
Belgium,2003-W13,W13,2113
Belgium,2003-W14,W14,2021
Belgium,2003-W15,W15,2128
Belgium,2003-W16,W16,2251
Belgium,2003-W17,W17,2122
Belgium,2003-W18,W18,1980
Belgium,2003-W19,W19,1962
Belgium,2003-W20,W20,1860
Belgium,2003-W21,W21,1833
Belgium,2003-W22,W22,2067
Belgium,2003-W23,W23,2010
Belgium,2003-W24,W24,1900
Belgium,2003-W25,W25,1873
Belgium,2003-W26,W26,1897
Belgium,2003-W27,W27,1713
Belgium,2003-W28,W28,1834
Belgium,2003-W29,W29,2136
Belgium,2003-W30,W30,1849
Belgium,2003-W31,W31,1847
Belgium,2003-W32,W32,2062
Belgium,2003-W33,W33,2255
Belgium,2003-W34,W34,1766
Belgium,2003-W35,W35,1777
Belgium,2003-W36,W36,1889
Belgium,2003-W37,W37,1897
Belgium,2003-W38,W38,1995
Belgium,2003-W39,W39,1922
Belgium,2003-W40,W40,1907
Belgium,2003-W41,W41,1912
Belgium,2003-W42,W42,1885
Belgium,2003-W43,W43,1967
Belgium,2003-W44,W44,2058
Belgium,2003-W45,W45,1968
Belgium,2003-W46,W46,2062
Belgium,2003-W47,W47,2030
Belgium,2003-W48,W48,2007
Belgium,2003-W49,W49,2053
Belgium,2003-W50,W50,2321
Belgium,2003-W51,W51,2426
Belgium,2003-W52,W52,2618
Belgium,2004-W01,W01,2436
Belgium,2004-W02,W02,2536
Belgium,2004-W03,W03,2312
Belgium,2004-W04,W04,2162
Belgium,2004-W05,W05,2240
Belgium,2004-W06,W06,2136
Belgium,2004-W07,W07,2003
Belgium,2004-W08,W08,2044
Belgium,2004-W09,W09,2105
Belgium,2004-W10,W10,2032
Belgium,2004-W11,W11,2002
Belgium,2004-W12,W12,2093
Belgium,2004-W13,W13,1934
Belgium,2004-W14,W14,1986
Belgium,2004-W15,W15,1877
Belgium,2004-W16,W16,2042
Belgium,2004-W17,W17,1892
Belgium,2004-W18,W18,1887
Belgium,2004-W19,W19,1816
Belgium,2004-W20,W20,1857
Belgium,2004-W21,W21,1825
Belgium,2004-W22,W22,1809
Belgium,2004-W23,W23,1885
Belgium,2004-W24,W24,1905
Belgium,2004-W25,W25,1799
Belgium,2004-W26,W26,1799
Belgium,2004-W27,W27,1853
Belgium,2004-W28,W28,1753
Belgium,2004-W29,W29,1845
Belgium,2004-W30,W30,1823
Belgium,2004-W31,W31,1889
Belgium,2004-W32,W32,1932
Belgium,2004-W33,W33,1803
Belgium,2004-W34,W34,1697
Belgium,2004-W35,W35,1703
Belgium,2004-W36,W36,1803
Belgium,2004-W37,W37,1791
Belgium,2004-W38,W38,1731
Belgium,2004-W39,W39,1825
Belgium,2004-W40,W40,1837
Belgium,2004-W41,W41,1844
Belgium,2004-W42,W42,1938
Belgium,2004-W43,W43,1993
Belgium,2004-W44,W44,1853
Belgium,2004-W45,W45,1841
Belgium,2004-W46,W46,1932
Belgium,2004-W47,W47,1914
Belgium,2004-W48,W48,1948
Belgium,2004-W49,W49,2023
Belgium,2004-W50,W50,1950
Belgium,2004-W51,W51,2117
Belgium,2004-W52,W52,2240
Belgium,2004-W53,W53,2336
Belgium,2005-W01,W01,2339
Belgium,2005-W02,W02,2292
Belgium,2005-W03,W03,2277
Belgium,2005-W04,W04,2181
Belgium,2005-W05,W05,2292
Belgium,2005-W06,W06,2337
Belgium,2005-W07,W07,2369
Belgium,2005-W08,W08,2357
Belgium,2005-W09,W09,2464
Belgium,2005-W10,W10,2457
Belgium,2005-W11,W11,2435
Belgium,2005-W12,W12,2263
Belgium,2005-W13,W13,2071
Belgium,2005-W14,W14,1997
Belgium,2005-W15,W15,1965
Belgium,2005-W16,W16,1889
Belgium,2005-W17,W17,1976
Belgium,2005-W18,W18,1829
Belgium,2005-W19,W19,1835
Belgium,2005-W20,W20,1949
Belgium,2005-W21,W21,2033
Belgium,2005-W22,W22,1855
Belgium,2005-W23,W23,1746
Belgium,2005-W24,W24,1899
Belgium,2005-W25,W25,2057
Belgium,2005-W26,W26,1806
Belgium,2005-W27,W27,1650
Belgium,2005-W28,W28,1779
Belgium,2005-W29,W29,1725
Belgium,2005-W30,W30,1769
Belgium,2005-W31,W31,1619
Belgium,2005-W32,W32,1658
Belgium,2005-W33,W33,1751
Belgium,2005-W34,W34,1739
Belgium,2005-W35,W35,1819
Belgium,2005-W36,W36,1881
Belgium,2005-W37,W37,1652
Belgium,2005-W38,W38,1658
Belgium,2005-W39,W39,1726
Belgium,2005-W40,W40,1856
Belgium,2005-W41,W41,1894
Belgium,2005-W42,W42,1882
Belgium,2005-W43,W43,1921
Belgium,2005-W44,W44,1816
Belgium,2005-W45,W45,1892
Belgium,2005-W46,W46,1847
Belgium,2005-W47,W47,1916
Belgium,2005-W48,W48,2098
Belgium,2005-W49,W49,2121
Belgium,2005-W50,W50,2069
Belgium,2005-W51,W51,2123
Belgium,2005-W52,W52,2167
Belgium,2006-W01,W01,2247
Belgium,2006-W02,W02,2169
Belgium,2006-W03,W03,2220
Belgium,2006-W04,W04,2152
Belgium,2006-W05,W05,2076
Belgium,2006-W06,W06,2164
Belgium,2006-W07,W07,2203
Belgium,2006-W08,W08,2128
Belgium,2006-W09,W09,2104
Belgium,2006-W10,W10,2112
Belgium,2006-W11,W11,2173
Belgium,2006-W12,W12,2113
Belgium,2006-W13,W13,2101
Belgium,2006-W14,W14,1958
Belgium,2006-W15,W15,2052
Belgium,2006-W16,W16,1893
Belgium,2006-W17,W17,1893
Belgium,2006-W18,W18,1969
Belgium,2006-W19,W19,1826
Belgium,2006-W20,W20,1881
Belgium,2006-W21,W21,1741
Belgium,2006-W22,W22,1802
Belgium,2006-W23,W23,1866
Belgium,2006-W24,W24,2060
Belgium,2006-W25,W25,1878
Belgium,2006-W26,W26,1810
Belgium,2006-W27,W27,2038
Belgium,2006-W28,W28,1762
Belgium,2006-W29,W29,2228
Belgium,2006-W30,W30,2286
Belgium,2006-W31,W31,1751
Belgium,2006-W32,W32,1703
Belgium,2006-W33,W33,1788
Belgium,2006-W34,W34,1687
Belgium,2006-W35,W35,1777
Belgium,2006-W36,W36,1788
Belgium,2006-W37,W37,1914
Belgium,2006-W38,W38,1712
Belgium,2006-W39,W39,1749
Belgium,2006-W40,W40,1798
Belgium,2006-W41,W41,1789
Belgium,2006-W42,W42,1811
Belgium,2006-W43,W43,1840
Belgium,2006-W44,W44,1729
Belgium,2006-W45,W45,1826
Belgium,2006-W46,W46,1994
Belgium,2006-W47,W47,1914
Belgium,2006-W48,W48,1908
Belgium,2006-W49,W49,1914
Belgium,2006-W50,W50,1938
Belgium,2006-W51,W51,1980
Belgium,2006-W52,W52,2069
Belgium,2007-W01,W01,2213
Belgium,2007-W02,W02,2197
Belgium,2007-W03,W03,2186
Belgium,2007-W04,W04,2020
Belgium,2007-W05,W05,2115
Belgium,2007-W06,W06,2294
Belgium,2007-W07,W07,2278
Belgium,2007-W08,W08,2325
Belgium,2007-W09,W09,2255
Belgium,2007-W10,W10,2132
Belgium,2007-W11,W11,2015
Belgium,2007-W12,W12,1921
Belgium,2007-W13,W13,2000
Belgium,2007-W14,W14,2028
Belgium,2007-W15,W15,1988
Belgium,2007-W16,W16,1986
Belgium,2007-W17,W17,1915
Belgium,2007-W18,W18,1834
Belgium,2007-W19,W19,1740
Belgium,2007-W20,W20,1820
Belgium,2007-W21,W21,1858
Belgium,2007-W22,W22,1795
Belgium,2007-W23,W23,1931
Belgium,2007-W24,W24,1823
Belgium,2007-W25,W25,1762
Belgium,2007-W26,W26,1731
Belgium,2007-W27,W27,1749
Belgium,2007-W28,W28,1801
Belgium,2007-W29,W29,1900
Belgium,2007-W30,W30,1675
Belgium,2007-W31,W31,1666
Belgium,2007-W32,W32,1733
Belgium,2007-W33,W33,1668
Belgium,2007-W34,W34,1812
Belgium,2007-W35,W35,1684
Belgium,2007-W36,W36,1799
Belgium,2007-W37,W37,1730
Belgium,2007-W38,W38,1817
Belgium,2007-W39,W39,1831
Belgium,2007-W40,W40,1808
Belgium,2007-W41,W41,1873
Belgium,2007-W42,W42,1883
Belgium,2007-W43,W43,1910
Belgium,2007-W44,W44,2032
Belgium,2007-W45,W45,2035
Belgium,2007-W46,W46,2001
Belgium,2007-W47,W47,2119
Belgium,2007-W48,W48,2152
Belgium,2007-W49,W49,2136
Belgium,2007-W50,W50,2107
Belgium,2007-W51,W51,2296
Belgium,2007-W52,W52,2342
Belgium,2008-W01,W01,2407
Belgium,2008-W02,W02,2371
Belgium,2008-W03,W03,2343
Belgium,2008-W04,W04,2207
Belgium,2008-W05,W05,2142
Belgium,2008-W06,W06,2072
Belgium,2008-W07,W07,2156
Belgium,2008-W08,W08,2192
Belgium,2008-W09,W09,2168
Belgium,2008-W10,W10,2056
Belgium,2008-W11,W11,2159
Belgium,2008-W12,W12,2130
Belgium,2008-W13,W13,2150
Belgium,2008-W14,W14,2235
Belgium,2008-W15,W15,2164
Belgium,2008-W16,W16,2136
Belgium,2008-W17,W17,2072
Belgium,2008-W18,W18,2007
Belgium,2008-W19,W19,1981
Belgium,2008-W20,W20,2041
Belgium,2008-W21,W21,1877
Belgium,2008-W22,W22,1808
Belgium,2008-W23,W23,1778
Belgium,2008-W24,W24,1836
Belgium,2008-W25,W25,1853
Belgium,2008-W26,W26,1903
Belgium,2008-W27,W27,1886
Belgium,2008-W28,W28,1792
Belgium,2008-W29,W29,1711
Belgium,2008-W30,W30,1812
Belgium,2008-W31,W31,2060
Belgium,2008-W32,W32,1784
Belgium,2008-W33,W33,1679
Belgium,2008-W34,W34,1729
Belgium,2008-W35,W35,1802
Belgium,2008-W36,W36,1723
Belgium,2008-W37,W37,1736
Belgium,2008-W38,W38,1811
Belgium,2008-W39,W39,1845
Belgium,2008-W40,W40,1846
Belgium,2008-W41,W41,1994
Belgium,2008-W42,W42,1899
Belgium,2008-W43,W43,1893
Belgium,2008-W44,W44,1969
Belgium,2008-W45,W45,2009
Belgium,2008-W46,W46,1957
Belgium,2008-W47,W47,1999
Belgium,2008-W48,W48,2046
Belgium,2008-W49,W49,2169
Belgium,2008-W50,W50,2143
Belgium,2008-W51,W51,2211
Belgium,2008-W52,W52,2217
Belgium,2009-W01,W01,2246
Belgium,2009-W02,W02,2466
Belgium,2009-W03,W03,2635
Belgium,2009-W04,W04,2612
Belgium,2009-W05,W05,2525
Belgium,2009-W06,W06,2601
Belgium,2009-W07,W07,2508
Belgium,2009-W08,W08,2248
Belgium,2009-W09,W09,2319
Belgium,2009-W10,W10,2184
Belgium,2009-W11,W11,2011
Belgium,2009-W12,W12,1969
Belgium,2009-W13,W13,1951
Belgium,2009-W14,W14,1932
Belgium,2009-W15,W15,2008
Belgium,2009-W16,W16,1937
Belgium,2009-W17,W17,1954
Belgium,2009-W18,W18,1869
Belgium,2009-W19,W19,1737
Belgium,2009-W20,W20,1786
Belgium,2009-W21,W21,1834
Belgium,2009-W22,W22,1875
Belgium,2009-W23,W23,1850
Belgium,2009-W24,W24,1877
Belgium,2009-W25,W25,1816
Belgium,2009-W26,W26,1949
Belgium,2009-W27,W27,1944
Belgium,2009-W28,W28,1743
Belgium,2009-W29,W29,1862
Belgium,2009-W30,W30,1761
Belgium,2009-W31,W31,1829
Belgium,2009-W32,W32,1887
Belgium,2009-W33,W33,1724
Belgium,2009-W34,W34,1752
Belgium,2009-W35,W35,1758
Belgium,2009-W36,W36,1783
Belgium,2009-W37,W37,1802
Belgium,2009-W38,W38,1803
Belgium,2009-W39,W39,1843
Belgium,2009-W40,W40,1829
Belgium,2009-W41,W41,1912
Belgium,2009-W42,W42,1872
Belgium,2009-W43,W43,2109
Belgium,2009-W44,W44,1994
Belgium,2009-W45,W45,1982
Belgium,2009-W46,W46,1960
Belgium,2009-W47,W47,2007
Belgium,2009-W48,W48,1970
Belgium,2009-W49,W49,1976
Belgium,2009-W50,W50,1973
Belgium,2009-W51,W51,2063
Belgium,2009-W52,W52,2295
Belgium,2009-W53,W53,2301
Belgium,2010-W01,W01,2280
Belgium,2010-W02,W02,2352
Belgium,2010-W03,W03,2303
Belgium,2010-W04,W04,2226
Belgium,2010-W05,W05,2248
Belgium,2010-W06,W06,2151
Belgium,2010-W07,W07,2260
Belgium,2010-W08,W08,2210
Belgium,2010-W09,W09,2116
Belgium,2010-W10,W10,2144
Belgium,2010-W11,W11,2092
Belgium,2010-W12,W12,2036
Belgium,2010-W13,W13,2024
Belgium,2010-W14,W14,1918
Belgium,2010-W15,W15,1948
Belgium,2010-W16,W16,1929
Belgium,2010-W17,W17,1956
Belgium,2010-W18,W18,1894
Belgium,2010-W19,W19,1967
Belgium,2010-W20,W20,1989
Belgium,2010-W21,W21,1886
Belgium,2010-W22,W22,2029
Belgium,2010-W23,W23,1882
Belgium,2010-W24,W24,1736
Belgium,2010-W25,W25,1961
Belgium,2010-W26,W26,2200
Belgium,2010-W27,W27,2063
Belgium,2010-W28,W28,1871
Belgium,2010-W29,W29,1842
Belgium,2010-W30,W30,1752
Belgium,2010-W31,W31,1785
Belgium,2010-W32,W32,1816
Belgium,2010-W33,W33,1853
Belgium,2010-W34,W34,1798
Belgium,2010-W35,W35,1804
Belgium,2010-W36,W36,1826
Belgium,2010-W37,W37,1911
Belgium,2010-W38,W38,1981
Belgium,2010-W39,W39,1952
Belgium,2010-W40,W40,1955
Belgium,2010-W41,W41,1813
Belgium,2010-W42,W42,1950
Belgium,2010-W43,W43,2005
