Date,ΑΛΛΟ,ΑΝΕΛ,ΕΚ,ΕΛ,ΚΔ,ΚΚΕ,ΛΑΕ,ΜέΡΑ25,ΝΔ,Νίκη,ΠΑΣΟΚ,ΠΕ,ΠΟΤΑΜΙ,ΣΥΡΙΖΑ,Σπαρτιάτες,ΦΛ,ΧΑ,High_ΑΛΛΟ,High_ΑΝΕΛ,High_ΕΚ,High_ΕΛ,High_ΚΔ,High_ΚΚΕ,High_ΛΑΕ,High_ΜέΡΑ25,High_ΝΔ,High_Νίκη,High_ΠΑΣΟΚ,High_ΠΕ,High_ΠΟΤΑΜΙ,High_ΣΥΡΙΖΑ,High_Σπαρτιάτες,High_ΦΛ,High_ΧΑ,Low_ΑΛΛΟ,Low_ΑΝΕΛ,Low_ΕΚ,Low_ΕΛ,Low_ΚΔ,Low_ΚΚΕ,Low_ΛΑΕ,Low_ΜέΡΑ25,Low_ΝΔ,Low_Νίκη,Low_ΠΑΣΟΚ,Low_ΠΕ,Low_ΠΟΤΑΜΙ,Low_ΣΥΡΙΖΑ,Low_Σπαρτιάτες,Low_ΦΛ,Low_ΧΑ
13/05/2023,,,,3.8,,6.9,,4.0,36.8,1.5,9.9,2.0,,29.4,,,,,,,4.9,,8.3,,5.1,39.4,2.2,11.6,2.7,,31.9,,,,,,,2.8,,5.5,,3.0,34.2,0.9,8.3,1.2,,27.0,,,
14/05/2023,,,,3.9,,6.9,,4.0,36.8,1.6,9.9,2.0,,29.4,,,,,,,5.0,,8.2,,5.1,39.4,2.3,11.5,2.7,,31.9,,,,,,,2.9,,5.5,,3.0,34.2,1.0,8.3,1.2,,27.0,,,
15/05/2023,,,,3.9,,6.9,,4.0,36.7,1.6,9.8,1.9,,29.4,,,,,,,4.9,,8.2,,5.1,39.3,2.2,11.4,2.7,,31.8,,,,,,,2.9,,5.5,,3.0,34.1,0.9,8.2,1.2,,26.9,,,
16/05/2023,,,,3.9,,6.8,,4.1,36.6,1.7,9.6,2.0,,29.4,,,,,,,4.9,,8.2,,5.1,39.2,2.4,11.2,2.7,,31.8,,,,,,,2.8,,5.5,,3.0,34.0,1.0,8.0,1.2,,26.9,,,
23/05/2023,,,,4.0,,6.8,,3.8,37.3,2.1,9.8,2.4,,28.0,,,,,,,5.0,,8.1,,4.8,39.8,2.8,11.3,3.1,,30.3,,,,,,,3.0,,5.5,,2.8,34.8,1.4,8.3,1.6,,25.7,,,
25/05/2023,,,,4.0,,6.9,,3.7,37.9,2.4,10.1,2.8,,26.6,,,,,,,5.0,,8.2,,4.6,40.4,3.1,11.7,3.6,,28.8,,,,,,,3.0,,5.6,,2.7,35.4,1.6,8.6,2.0,,24.3,,,
28/05/2023,,,,3.9,,7.1,,3.6,37.6,2.5,10.2,3.0,,26.6,,,,,,,4.9,,8.5,,4.6,40.2,3.2,11.8,3.8,,29.0,,,,,,,2.8,,5.7,,2.6,35.1,1.7,8.6,2.1,,24.3,,,
30/05/2023,,,,3.9,,7.1,,3.2,38.8,2.8,10.6,3.3,,25.8,,,,,,,4.9,,8.5,,4.2,41.5,3.7,12.3,4.2,,28.2,,,,,,,2.8,,5.7,,2.3,36.2,1.9,8.9,2.4,,23.4,,,
06/06/2023,,,,3.8,,7.1,,2.9,39.8,3.1,10.9,3.8,,24.5,,,,,,,4.9,,8.5,,3.8,42.5,4.0,12.6,4.8,,26.9,,,,,,,2.8,,5.7,,2.0,37.0,2.1,9.2,2.8,,22.1,,,
07/06/2023,,,,4.0,,7.1,,2.7,40.4,3.4,11.1,4.4,,23.1,1.5,,,,,,5.0,,8.5,,3.6,43.1,4.4,12.9,5.5,,25.4,2.1,,,,,,2.9,,5.7,,1.8,37.7,2.4,9.4,3.3,,20.8,0.9,,
08/06/2023,,,,4.0,,7.2,,2.4,41.1,3.6,11.6,4.8,,21.6,1.6,,,,,,5.1,,8.6,,3.3,43.8,4.6,13.3,5.9,,23.8,2.3,,,,,,2.9,,5.8,,1.6,38.5,2.6,9.8,3.6,,19.3,0.9,,
09/06/2023,,,,4.1,,7.2,,2.4,40.9,3.7,11.6,4.8,,21.4,1.6,,,,,,5.2,,8.7,,3.3,43.8,4.7,13.4,6.0,,23.8,2.3,,,,,,2.9,,5.7,,1.5,38.1,2.6,9.7,3.5,,19.0,0.9,,
12/06/2023,,,,4.0,,7.1,,2.4,41.2,3.6,11.6,4.6,,21.5,1.7,,,,,,5.1,,8.6,,3.3,44.0,4.6,13.4,5.8,,23.9,2.4,,,,,,2.8,,5.6,,1.6,38.4,2.5,9.7,3.4,,19.1,1.0,,
13/06/2023,,,,4.1,,7.1,,2.3,42.3,3.5,11.8,4.5,,19.8,1.8,,,,,,5.2,,8.6,,3.1,45.2,4.5,13.7,5.7,,22.1,2.6,,,,,,2.9,,5.7,,1.4,39.5,2.4,10.0,3.3,,17.5,1.1,,
15/06/2023,,,,4.0,,7.2,,2.5,41.9,3.5,11.7,4.5,,19.5,2.0,,,,,,5.2,,8.7,,3.3,44.7,4.5,13.6,5.6,,21.8,2.8,,,,,,2.9,,5.7,,1.6,39.1,2.5,9.9,3.3,,17.3,1.2,,
16/06/2023,,,,4.1,,7.2,,2.5,41.8,3.3,11.6,4.3,,19.6,2.0,,,,,,5.2,,8.6,,3.3,44.5,4.3,13.3,5.4,,21.8,2.8,,,,,,3.0,,5.8,,1.6,39.1,2.3,9.8,3.2,,17.4,1.2,,
18/06/2023,,,,4.0,,7.2,,2.4,41.7,3.4,11.7,4.1,,19.7,2.2,,,,,,5.1,,8.6,,3.3,44.5,4.4,13.5,5.2,,21.9,3.0,,,,,,2.9,,5.7,,1.6,38.9,2.4,9.9,3.0,,17.4,1.4,,
19/06/2023,,,,4.0,,7.3,,2.5,41.7,3.3,11.9,4.0,,19.4,2.3,,,,,,5.1,,8.8,,3.4,44.5,4.3,13.7,5.1,,21.7,3.2,,,,,,2.8,,5.8,,1.6,38.9,2.3,10.0,2.9,,17.2,1.5,,
20/06/2023,,,,3.8,,7.4,,2.5,41.8,3.3,11.9,3.9,,19.5,2.5,,,,,,4.9,,8.9,,3.4,44.6,4.3,13.8,5.0,,21.7,3.4,,,,,,2.7,,5.9,,1.6,38.9,2.2,10.0,2.8,,17.2,1.6,,
21/06/2023,,,,3.7,,7.4,,2.6,41.6,3.2,12.0,3.8,,19.4,2.8,,,,,,4.8,,8.9,,3.5,44.4,4.3,13.8,4.9,,21.7,3.8,,,,,,2.6,,5.9,,1.7,38.7,2.2,10.1,2.7,,17.2,1.9,,
21/09/2023,,,,4.1,,7.6,,2.5,40.8,3.5,11.9,3.7,,19.3,3.0,,,,,,5.2,,9.1,,3.4,43.6,4.5,13.8,4.8,,21.6,4.0,,,,,,2.9,,6.1,,1.6,38.0,2.4,10.1,2.6,,17.1,2.0,,
25/09/2023,,,,4.4,,7.8,,2.4,40.7,3.4,12.1,3.5,,19.0,3.2,,,,,,5.6,,9.3,,3.3,43.5,4.5,14.0,4.6,,21.3,4.2,,,,,,3.2,,6.2,,1.5,37.8,2.4,10.2,2.5,,16.8,2.1,,
